U:0,U:1,U:2,p,Points:0,Points:1,Points:2
1.18589,4.10718e-05,-3.02505e-08,41.7787,0.00352727,0.0002,4e-05
1.29501,8.9603e-06,-4.3314e-08,41.603,0.00353802,0.0002,4e-05
1.4176,1.3162e-05,-5.95594e-08,41.3947,0.00354878,0.0002,4e-05
1.55349,9.16368e-05,-7.87862e-08,41.1483,0.00355953,0.0002,4e-05
1.70143,0.000154308,-1.00313e-07,40.8604,0.00357029,0.0002,4e-05
1.86004,9.30302e-05,-1.21016e-07,40.5274,0.00358104,0.0002,4e-05
2.02772,4.44807e-05,-1.4221e-07,40.1461,0.00359179,0.0002,4e-05
2.20278,2.78411e-05,-1.61021e-07,39.7136,0.00360255,0.0002,4e-05
2.38355,2.73832e-05,-1.77135e-07,39.2273,0.0036133,0.0002,4e-05
2.56855,2.54654e-05,-1.89256e-07,38.685,0.00362406,0.0002,4e-05
2.75662,1.69484e-05,-2.0019e-07,38.0844,0.00363481,0.0002,4e-05
2.94687,2.47411e-06,-2.09079e-07,37.4244,0.00364556,0.0002,4e-05
3.13875,-8.74244e-06,-2.16422e-07,36.7005,0.00365632,0.0002,4e-05
3.33175,-7.60025e-06,-2.26304e-07,35.91,0.00366707,0.0002,4e-05
3.52556,-2.6133e-06,-2.41321e-07,35.0479,0.00367782,0.0002,4e-05
3.72077,-9.56853e-07,-2.66684e-07,34.1062,0.00368858,0.0002,4e-05
3.91502,-2.62747e-06,-3.04804e-07,33.089,0.00369933,0.0002,4e-05
4.10904,9.21282e-07,-3.64371e-07,31.9889,0.00371009,0.0002,4e-05
4.30264,6.03805e-06,-4.55761e-07,30.7998,0.00372084,0.0002,4e-05
4.49568,1.05123e-05,-5.96107e-07,29.5168,0.00373159,0.0002,4e-05
4.68816,1.06724e-05,-8.04908e-07,28.1349,0.00374235,0.0002,4e-05
4.88022,-6.38368e-06,-1.11664e-06,26.6467,0.0037531,0.0002,4e-05
5.0724,-2.94799e-05,-1.57595e-06,25.0423,0.00376386,0.0002,4e-05
5.2656,-4.32064e-05,-2.2498e-06,23.31,0.00377461,0.0002,4e-05
5.45982,-2.68636e-05,-3.16106e-06,21.4443,0.00378536,0.0002,4e-05
5.64515,-4.14534e-05,-4.43954e-06,19.4939,0.00379612,0.0002,4e-05
5.77869,-1.16352e-05,-5.92297e-06,17.7124,0.00380687,0.0002,4e-05
5.78142,-0.000135391,-7.00719e-06,16.6053,0.00381762,0.0002,4e-05
5.6111,-8.07256e-05,-7.6251e-06,16.4598,0.00382838,0.0002,4e-05
5.37446,-7.28876e-08,-7.72761e-06,16.6667,0.00383913,0.0002,4e-05
5.14877,6.48553e-05,-7.59483e-06,16.8215,0.00384989,0.0002,4e-05
4.94634,9.23958e-05,-7.15331e-06,16.9029,0.00386064,0.0002,4e-05
4.76024,0.000181957,-6.53448e-06,16.9468,0.00387139,0.0002,4e-05
4.58394,0.00023755,-5.7966e-06,16.9755,0.00388215,0.0002,4e-05
4.41333,4.59878e-05,-5.01511e-06,16.999,0.0038929,0.0002,4e-05
4.24639,0.000264244,-4.2453e-06,17.0211,0.00390366,0.0002,4e-05
4.08212,0.000329892,-3.46999e-06,17.0436,0.00391441,0.0002,4e-05
3.92041,0.000303881,-2.72314e-06,17.0669,0.00392516,0.0002,4e-05
3.76144,0.000309887,-2.02704e-06,17.0911,0.00393592,0.0002,4e-05
3.60553,0.000322012,-1.39554e-06,17.1158,0.00394667,0.0002,4e-05
3.45288,0.000290975,-8.34415e-07,17.1408,0.00395743,0.0002,4e-05
3.30372,0.000264536,-3.41159e-07,17.1659,0.00396818,0.0002,4e-05
3.15815,0.000222692,8.28968e-08,17.1906,0.00397893,0.0002,4e-05
3.0162,0.00012036,4.37825e-07,17.2147,0.00398969,0.0002,4e-05
2.8779,0.000100555,7.25592e-07,17.2377,0.00400044,0.0002,4e-05
2.7432,5.07976e-05,9.46112e-07,17.2595,0.00401119,0.0002,4e-05
2.61209,7.74247e-05,1.10312e-06,17.2798,0.00402195,0.0002,4e-05
2.48292,8.39673e-05,1.23244e-06,17.2986,0.0040327,0.0002,4e-05
2.36097,4.15137e-05,1.31387e-06,17.3147,0.00404346,0.0002,4e-05
2.24172,4.98628e-05,1.33618e-06,17.3276,0.00405421,0.0002,4e-05
2.12588,5.72299e-05,1.31134e-06,17.3385,0.00406496,0.0002,4e-05
2.01374,6.46469e-05,1.24827e-06,17.3466,0.00407572,0.0002,4e-05
1.90542,7.23845e-05,1.15412e-06,17.3519,0.00408647,0.0002,4e-05
1.8011,8.09765e-05,1.03964e-06,17.3542,0.00409723,0.0002,4e-05
1.70095,9.07845e-05,8.92524e-07,17.3534,0.00410798,0.0002,4e-05
1.60516,0.000101916,7.44682e-07,17.3498,0.00411873,0.0002,4e-05
1.51391,0.000114409,5.99747e-07,17.3431,0.00412949,0.0002,4e-05
1.42736,0.00012817,4.65383e-07,17.3337,0.00414024,0.0002,4e-05
1.34565,0.00013152,3.43749e-07,17.3216,0.004151,0.0002,4e-05
1.26889,0.000111983,2.38105e-07,17.3071,0.00416175,0.0002,4e-05
1.19714,9.26254e-05,1.5207e-07,17.2903,0.0041725,0.0002,4e-05
1.13041,7.37157e-05,8.93936e-08,17.2715,0.00418326,0.0002,4e-05
1.06867,5.55518e-05,4.7214e-08,17.251,0.00419401,0.0002,4e-05
1.01182,3.83766e-05,2.5349e-08,17.2288,0.00420476,0.0002,4e-05
0.959738,2.2452e-05,2.41247e-08,17.2054,0.00421552,0.0002,4e-05
0.912249,7.90501e-06,4.14542e-08,17.1809,0.00422627,0.0002,4e-05
0.869046,9.90805e-05,6.1327e-08,17.1554,0.00423703,0.0002,4e-05
0.83023,4.48468e-05,6.99416e-08,17.1295,0.00424778,0.0002,4e-05
0.795138,8.34946e-05,6.73395e-08,17.1028,0.00425853,0.0002,4e-05
0.763571,4.59709e-05,5.94316e-08,17.0757,0.00426929,0.0002,4e-05
0.735429,0.0001096,5.12026e-08,17.0483,0.00428004,0.0002,4e-05
0.710151,-4.73807e-06,4.61462e-08,17.0206,0.0042908,0.0002,4e-05
0.687958,0.000113272,4.19551e-08,16.9927,0.00430155,0.0002,4e-05
0.668146,9.08555e-05,3.77002e-08,16.9646,0.0043123,0.0002,4e-05
0.650544,1.51667e-05,3.28801e-08,16.9365,0.00432306,0.0002,4e-05
0.63514,2.61137e-05,2.55884e-08,16.9083,0.00433381,0.0002,4e-05
0.621632,6.20468e-05,1.71605e-08,16.8801,0.00434456,0.0002,4e-05
0.609751,8.10207e-05,1.08199e-08,16.8519,0.00435532,0.0002,4e-05
0.599338,8.55842e-05,6.9485e-09,16.8236,0.00436607,0.0002,4e-05
0.590234,7.85204e-05,7.80923e-09,16.7953,0.00437683,0.0002,4e-05
0.582289,6.26445e-05,1.62509e-08,16.7671,0.00438758,0.0002,4e-05
0.575364,4.08088e-05,2.49786e-08,16.7388,0.00439833,0.0002,4e-05
0.569326,1.57321e-05,2.19346e-08,16.7105,0.00440909,0.0002,4e-05
0.56416,2.13354e-05,1.65493e-09,16.6823,0.00441984,0.0002,4e-05
0.559746,5.11036e-05,-2.30239e-08,16.654,0.0044306,0.0002,4e-05
0.555901,6.6065e-05,-4.21997e-08,16.6258,0.00444135,0.0002,4e-05
0.552536,2.76406e-05,-5.56785e-08,16.5975,0.0044521,0.0002,4e-05
0.549655,1.57989e-05,-6.40855e-08,16.5692,0.00446286,0.0002,4e-05
0.547276,4.67951e-05,-6.50997e-08,16.541,0.00447361,0.0002,4e-05
0.545163,2.52193e-05,-6.26441e-08,16.5127,0.00448437,0.0002,4e-05
0.543356,1.4331e-05,-5.6989e-08,16.4845,0.00449512,0.0002,4e-05
0.541886,3.90687e-05,-5.0013e-08,16.4562,0.00450587,0.0002,4e-05
0.540547,8.71764e-06,-4.31817e-08,16.4279,0.00451663,0.0002,4e-05
0.539497,2.31558e-05,-3.65924e-08,16.3996,0.00452738,0.0002,4e-05
0.53856,1.31757e-05,-3.06765e-08,16.3713,0.00453813,0.0002,4e-05
0.537787,1.3876e-05,-2.54387e-08,16.3431,0.00454889,0.0002,4e-05
0.537135,1.2652e-05,-2.085e-08,16.3148,0.00455964,0.0002,4e-05
0.53658,9.49971e-06,-1.6747e-08,16.2865,0.0045704,0.0002,4e-05
0.536126,9.6773e-06,-1.3313e-08,16.2582,0.00458115,0.0002,4e-05
0.53574,7.75881e-06,-1.03183e-08,16.2299,0.0045919,0.0002,4e-05
0.535419,5.98474e-06,-7.92983e-09,16.2016,0.00460266,0.0002,4e-05
0.535159,7.12124e-06,-6.06727e-09,16.1733,0.00461341,0.0002,4e-05
0.534929,2.63066e-06,-4.54311e-09,16.1449,0.00462417,0.0002,4e-05
0.534761,6.68469e-06,-3.69871e-09,16.1166,0.00463492,0.0002,4e-05
0.534592,1.23987e-07,-2.83095e-09,16.0883,0.00464567,0.0002,4e-05
0.534488,4.14703e-06,-2.61439e-09,16.06,0.00465643,0.0002,4e-05
0.534383,1.69715e-06,-2.36539e-09,16.0317,0.00466718,0.0002,4e-05
0.534302,1.09675e-06,-2.22237e-09,16.0034,0.00467793,0.0002,4e-05
0.534241,2.35719e-06,-2.167e-09,15.9751,0.00468869,0.0002,4e-05
0.53418,-3.35256e-07,-2.08416e-09,15.9468,0.00469944,0.0002,4e-05
0.534144,9.04073e-07,-1.98451e-09,15.9184,0.0047102,0.0002,4e-05
0.53411,7.03111e-07,-1.8697e-09,15.8901,0.00472095,0.0002,4e-05
0.53408,-4.40593e-07,-1.73539e-09,15.8618,0.0047317,0.0002,4e-05
0.534063,4.54256e-07,-1.56165e-09,15.8336,0.00474246,0.0002,4e-05
0.534045,9.51159e-08,-1.37629e-09,15.8053,0.00475321,0.0002,4e-05
0.53403,-4.30277e-07,-1.18516e-09,15.777,0.00476397,0.0002,4e-05
0.534022,-1.13149e-07,-9.88173e-10,15.7486,0.00477472,0.0002,4e-05
0.534014,-4.16977e-07,-7.90943e-10,15.7202,0.00478547,0.0002,4e-05
0.53401,-1.92126e-07,-6.22458e-10,15.6919,0.00479623,0.0002,4e-05
0.534006,-3.56376e-07,-4.62734e-10,15.6635,0.00480698,0.0002,4e-05
0.534004,-1.86338e-07,-3.62969e-10,15.6352,0.00481773,0.0002,4e-05
0.534003,-2.79109e-07,-2.6292e-10,15.6069,0.00482849,0.0002,4e-05
0.534003,-1.49314e-07,-1.96326e-10,15.5785,0.00483924,0.0002,4e-05
0.534002,-1.93553e-07,-1.26194e-10,15.5502,0.00485,0.0002,4e-05
0.534003,-1.02954e-07,-6.83216e-11,15.5219,0.00486075,0.0002,4e-05
0.534003,-1.06467e-07,-7.43852e-12,15.4936,0.0048715,0.0002,4e-05
0.534004,-5.82558e-08,1.54974e-11,15.4653,0.00488226,0.0002,4e-05
0.534005,-3.5255e-08,3.68261e-11,15.437,0.00489301,0.0002,4e-05
0.534006,-9.72566e-09,4.0228e-11,15.4086,0.00490377,0.0002,4e-05
0.534006,1.70929e-08,3.89426e-11,15.3803,0.00491452,0.0002,4e-05
0.534007,3.5179e-08,4.45434e-11,15.352,0.00492527,0.0002,4e-05
0.534008,5.41632e-08,5.51998e-11,15.3237,0.00493603,0.0002,4e-05
0.534009,7.22013e-08,6.70204e-11,15.2953,0.00494678,0.0002,4e-05
0.534009,7.92036e-08,8.03256e-11,15.267,0.00495754,0.0002,4e-05
0.53401,9.95713e-08,9.30475e-11,15.2387,0.00496829,0.0002,4e-05
0.53401,9.56621e-08,9.84069e-11,15.2103,0.00497904,0.0002,4e-05
0.534011,1.12732e-07,1.04038e-10,15.182,0.0049898,0.0002,4e-05
0.534011,1.10004e-07,1.09908e-10,15.1537,0.00500055,0.0002,4e-05
0.534011,1.15593e-07,1.16091e-10,15.1253,0.0050113,0.0002,4e-05
0.534012,1.17002e-07,1.27893e-10,15.097,0.00502206,0.0002,4e-05
0.534012,1.13188e-07,1.45059e-10,15.0687,0.00503281,0.0002,4e-05
0.534012,1.17702e-07,1.605e-10,15.0404,0.00504357,0.0002,4e-05
0.534013,1.08087e-07,1.65238e-10,15.012,0.00505432,0.0002,4e-05
0.534013,1.10221e-07,1.69801e-10,14.9837,0.00506507,0.0002,4e-05
0.534013,1.0349e-07,1.38082e-10,14.9554,0.00507583,0.0002,4e-05
0.534013,9.89451e-08,9.5571e-11,14.9271,0.00508658,0.0002,4e-05
0.534013,9.55547e-08,6.29419e-11,14.8987,0.00509734,0.0002,4e-05
0.534013,8.74088e-08,5.02273e-11,14.8704,0.00510809,0.0002,4e-05
0.534013,8.46303e-08,3.97301e-11,14.8421,0.00511884,0.0002,4e-05
0.534013,7.7202e-08,5.92932e-11,14.8138,0.0051296,0.0002,4e-05
0.534013,7.17486e-08,8.41578e-11,14.7855,0.00514035,0.0002,4e-05
0.534013,6.65669e-08,9.23501e-11,14.7571,0.00515111,0.0002,4e-05
0.534013,5.99184e-08,7.27578e-11,14.7288,0.00516186,0.0002,4e-05
0.534013,5.53343e-08,5.10798e-11,14.7005,0.00517261,0.0002,4e-05
0.534013,4.97189e-08,2.86432e-11,14.6721,0.00518337,0.0002,4e-05
0.534013,4.47409e-08,3.03188e-12,14.6438,0.00519412,0.0002,4e-05
0.534013,4.02693e-08,-1.43264e-11,14.6155,0.00520487,0.0002,4e-05
0.534013,3.56741e-08,-7.46761e-12,14.5872,0.00521563,0.0002,4e-05
0.534013,3.17753e-08,-3.32869e-12,14.5588,0.00522638,0.0002,4e-05
0.534013,2.81045e-08,1.57954e-12,14.5305,0.00523714,0.0002,4e-05
0.534013,2.46649e-08,6.91275e-12,14.5022,0.00524789,0.0002,4e-05
0.534013,2.1479e-08,1.1749e-11,14.4739,0.00525864,0.0002,4e-05
0.534013,1.88192e-08,7.05815e-12,14.4455,0.0052694,0.0002,4e-05
0.534013,1.62535e-08,2.50601e-12,14.4172,0.00528015,0.0002,4e-05
0.534013,1.39631e-08,-3.62322e-12,14.3889,0.00529091,0.0002,4e-05
0.534013,1.20538e-08,-1.2328e-11,14.3606,0.00530166,0.0002,4e-05
0.534013,1.01958e-08,-2.10582e-11,14.3322,0.00531241,0.0002,4e-05
0.534013,8.72467e-09,-2.68752e-11,14.3039,0.00532317,0.0002,4e-05
0.534013,7.43718e-09,-3.13885e-11,14.2756,0.00533392,0.0002,4e-05
0.534013,6.15125e-09,-3.60776e-11,14.2473,0.00534467,0.0002,4e-05
0.534013,5.27544e-09,-3.36433e-11,14.2189,0.00535543,0.0002,4e-05
0.534013,4.444e-09,-3.06431e-11,14.1906,0.00536618,0.0002,4e-05
0.534013,3.66721e-09,-2.70012e-11,14.1623,0.00537694,0.0002,4e-05
0.534013,3.1785e-09,-1.91374e-11,14.134,0.00538769,0.0002,4e-05
0.534013,2.6784e-09,-1.11617e-11,14.1056,0.00539844,0.0002,4e-05
0.534013,2.24129e-09,-2.7105e-12,14.0773,0.0054092,0.0002,4e-05
0.534013,1.96279e-09,6.75571e-12,14.049,0.00541995,0.0002,4e-05
0.534013,1.70776e-09,1.6458e-11,14.0207,0.00543071,0.0002,4e-05
0.534013,1.49404e-09,2.06029e-11,13.9924,0.00544146,0.0002,4e-05
0.534013,1.32764e-09,1.77539e-11,13.964,0.00545221,0.0002,4e-05
0.534013,1.21754e-09,1.51472e-11,13.9357,0.00546297,0.0002,4e-05
0.534013,1.11795e-09,9.47384e-12,13.9074,0.00547372,0.0002,4e-05
0.534013,1.02842e-09,9.55873e-13,13.879,0.00548448,0.0002,4e-05
0.534013,9.6439e-10,-7.25874e-12,13.8507,0.00549523,0.0002,4e-05
0.534013,9.00304e-10,-1.08188e-11,13.8224,0.00550598,0.0002,4e-05
0.534013,8.39632e-10,-1.09925e-11,13.7941,0.00551674,0.0002,4e-05
0.534013,8.20131e-10,-1.08804e-11,13.7658,0.00552749,0.0002,4e-05
0.534013,8.0098e-10,-8.92626e-12,13.7374,0.00553824,0.0002,4e-05
0.534013,7.83481e-10,-5.59422e-12,13.7091,0.005549,0.0002,4e-05
0.534013,7.86888e-10,-1.98817e-12,13.6808,0.00555975,0.0002,4e-05
0.534013,7.94708e-10,-7.1658e-13,13.6525,0.00557051,0.0002,4e-05
0.534013,8.06403e-10,-1.34821e-12,13.6241,0.00558126,0.0002,4e-05
0.534012,8.49554e-10,-1.66703e-12,13.5958,0.00559201,0.0002,4e-05
0.534012,8.89539e-10,-3.82766e-12,13.5675,0.00560277,0.0002,4e-05
0.534012,9.25921e-10,-8.08745e-12,13.5391,0.00561352,0.0002,4e-05
0.534012,9.68894e-10,-1.21311e-11,13.5108,0.00562428,0.0002,4e-05
0.534012,9.99606e-10,-1.44575e-11,13.4825,0.00563503,0.0002,4e-05
0.534012,1.00666e-09,-1.36771e-11,13.4542,0.00564578,0.0002,4e-05
0.534012,1.0375e-09,-1.27803e-11,13.4258,0.00565654,0.0002,4e-05
0.534012,1.06385e-09,-1.00887e-11,13.3975,0.00566729,0.0002,4e-05
0.534012,1.04108e-09,8.6086e-14,13.3692,0.00567805,0.0002,4e-05
0.534012,1.02296e-09,1.03057e-11,13.3409,0.0056888,0.0002,4e-05
0.534012,1.0081e-09,2.05576e-11,13.3125,0.00569955,0.0002,4e-05
0.534012,9.41727e-10,2.45831e-11,13.2842,0.00571031,0.0002,4e-05
0.534012,8.85435e-10,2.84988e-11,13.2559,0.00572106,0.0002,4e-05
0.534012,8.48288e-10,3.23907e-11,13.2276,0.00573181,0.0002,4e-05
0.534012,7.9162e-10,3.02107e-11,13.1992,0.00574257,0.0002,4e-05
0.534012,7.28555e-10,2.59028e-11,13.1709,0.00575332,0.0002,4e-05
0.534012,6.69745e-10,2.15368e-11,13.1426,0.00576408,0.0002,4e-05
0.534012,6.10977e-10,1.99837e-11,13.1143,0.00577483,0.0002,4e-05
0.534012,5.52268e-10,2.19833e-11,13.0859,0.00578558,0.0002,4e-05
0.534012,5.1487e-10,2.40149e-11,13.0576,0.00579634,0.0002,4e-05
0.534012,4.84836e-10,2.63171e-11,13.0293,0.00580709,0.0002,4e-05
0.534012,4.64667e-10,3.06206e-11,13.001,0.00581785,0.0002,4e-05
0.534012,4.40501e-10,3.49358e-11,12.9726,0.0058286,0.0002,4e-05
0.534012,4.10763e-10,3.92677e-11,12.9443,0.00583935,0.0002,4e-05
0.534012,3.74595e-10,3.87133e-11,12.916,0.00585011,0.0002,4e-05
0.534012,3.36609e-10,3.62682e-11,12.8876,0.00586086,0.0002,4e-05
0.534012,3.41723e-10,3.38297e-11,12.8593,0.00587161,0.0002,4e-05
0.534012,3.29448e-10,3.14378e-11,12.831,0.00588237,0.0002,4e-05
0.534012,2.78576e-10,2.91496e-11,12.8026,0.00589312,0.0002,4e-05
0.534012,2.5975e-10,2.69666e-11,12.7743,0.00590388,0.0002,4e-05
0.534012,2.65695e-10,2.48649e-11,12.746,0.00591463,0.0002,4e-05
0.534012,2.2071e-10,2.23116e-11,12.7176,0.00592538,0.0002,4e-05
0.534012,1.65979e-10,1.96758e-11,12.6893,0.00593614,0.0002,4e-05
0.534012,1.33096e-10,1.72922e-11,12.661,0.00594689,0.0002,4e-05
0.534012,8.05642e-11,1.46415e-11,12.6327,0.00595765,0.0002,4e-05
0.534012,-1.48186e-11,1.14085e-11,12.6044,0.0059684,0.0002,4e-05
0.534012,-8.00589e-11,8.28394e-12,12.5761,0.00597915,0.0002,4e-05
0.534012,-1.17708e-10,5.25874e-12,12.5478,0.00598991,0.0002,4e-05
0.534012,-1.84738e-10,8.366e-12,12.5194,0.00600066,0.0002,4e-05
0.534012,-2.62569e-10,1.37281e-11,12.4911,0.00601141,0.0002,4e-05
0.534011,-3.23364e-10,1.88559e-11,12.4628,0.00602217,0.0002,4e-05
0.534011,-3.84035e-10,2.5236e-11,12.4344,0.00603292,0.0002,4e-05
0.534011,-4.52867e-10,4.03413e-11,12.4061,0.00604368,0.0002,4e-05
0.534011,-5.11071e-10,5.50899e-11,12.3778,0.00605443,0.0002,4e-05
0.534011,-5.43318e-10,6.89692e-11,12.3494,0.00606518,0.0002,4e-05
0.534011,-5.80316e-10,8.53649e-11,12.3211,0.00607594,0.0002,4e-05
0.534011,-6.23004e-10,1.04774e-10,12.2928,0.00608669,0.0002,4e-05
0.534011,-6.59027e-10,1.2349e-10,12.2645,0.00609745,0.0002,4e-05
0.534011,-6.90632e-10,1.41746e-10,12.2361,0.0061082,0.0002,4e-05
0.534011,-7.27263e-10,1.4728e-10,12.2078,0.00611895,0.0002,4e-05
0.534011,-7.65576e-10,1.48555e-10,12.1795,0.00612971,0.0002,4e-05
0.534011,-7.82393e-10,1.49659e-10,12.1512,0.00614046,0.0002,4e-05
0.534011,-7.95926e-10,1.50738e-10,12.1228,0.00615122,0.0002,4e-05
0.534011,-8.2599e-10,1.31316e-10,12.0945,0.00616197,0.0002,4e-05
0.534011,-8.55e-10,1.11655e-10,12.0662,0.00617272,0.0002,4e-05
0.534011,-8.69665e-10,9.23577e-11,12.0379,0.00618348,0.0002,4e-05
0.534011,-8.91584e-10,7.41008e-11,12.0095,0.00619423,0.0002,4e-05
0.534011,-9.47138e-10,6.0665e-11,11.9812,0.00620498,0.0002,4e-05
0.534011,-9.92019e-10,4.7326e-11,11.9529,0.00621574,0.0002,4e-05
0.534011,-1.00483e-09,3.42778e-11,11.9245,0.00622649,0.0002,4e-05
0.534011,-1.03058e-09,2.54755e-11,11.8962,0.00623725,0.0002,4e-05
0.534011,-1.08342e-09,2.55558e-11,11.8679,0.006248,0.0002,4e-05
0.534011,-1.13378e-09,2.55136e-11,11.8396,0.00625875,0.0002,4e-05
0.534011,-1.17984e-09,2.52583e-11,11.8112,0.00626951,0.0002,4e-05
0.534011,-1.23816e-09,2.10907e-11,11.7829,0.00628026,0.0002,4e-05
0.534011,-1.31424e-09,1.12504e-11,11.7546,0.00629102,0.0002,4e-05
0.534011,-1.3813e-09,1.92382e-12,11.7263,0.00630177,0.0002,4e-05
0.534011,-1.4366e-09,-6.73153e-12,11.6979,0.00631252,0.0002,4e-05
0.534011,-1.48556e-09,-1.37341e-11,11.6696,0.00632328,0.0002,4e-05
0.534011,-1.52709e-09,-1.88031e-11,11.6413,0.00633403,0.0002,4e-05
0.534011,-1.57861e-09,-2.328e-11,11.613,0.00634478,0.0002,4e-05
0.534011,-1.64239e-09,-2.70291e-11,11.5846,0.00635554,0.0002,4e-05
0.534011,-1.69113e-09,-2.52239e-11,11.5563,0.00636629,0.0002,4e-05
0.534011,-1.72057e-09,-1.62947e-11,11.528,0.00637705,0.0002,4e-05
0.534011,-1.74372e-09,-7.63579e-12,11.4997,0.0063878,0.0002,4e-05
0.534011,-1.75806e-09,6.43601e-13,11.4713,0.00639855,0.0002,4e-05
0.534011,-1.76576e-09,6.14529e-12,11.443,0.00640931,0.0002,4e-05
0.534011,-1.76334e-09,7.41157e-12,11.4147,0.00642006,0.0002,4e-05
0.534011,-1.76213e-09,8.49785e-12,11.3864,0.00643082,0.0002,4e-05
0.53401,-1.76341e-09,9.2171e-12,11.358,0.00644157,0.0002,4e-05
0.53401,-1.75234e-09,9.38792e-12,11.3297,0.00645232,0.0002,4e-05
0.53401,-1.70682e-09,8.02851e-12,11.3014,0.00646308,0.0002,4e-05
0.53401,-1.66899e-09,6.62109e-12,11.2731,0.00647383,0.0002,4e-05
0.53401,-1.66398e-09,5.00882e-12,11.2448,0.00648459,0.0002,4e-05
0.53401,-1.64882e-09,3.88462e-12,11.2164,0.00649534,0.0002,4e-05
0.53401,-1.55781e-09,6.41023e-12,11.1881,0.00650609,0.0002,4e-05
0.53401,-1.46679e-09,8.93574e-12,11.1598,0.00651685,0.0002,4e-05
0.53401,-1.46598e-09,1.16951e-11,11.1315,0.0065276,0.0002,4e-05
0.53401,-1.46525e-09,1.44546e-11,11.1031,0.00653835,0.0002,4e-05
0.53401,-1.30029e-09,1.33885e-11,11.0748,0.00654911,0.0002,4e-05
0.53401,-1.11339e-09,1.18111e-11,11.0465,0.00655986,0.0002,4e-05
0.53401,-1.11292e-09,1.04075e-11,11.0181,0.00657062,0.0002,4e-05
0.53401,-1.1738e-09,9.06112e-12,10.9898,0.00658137,0.0002,4e-05
0.53401,-9.8374e-10,6.50743e-12,10.9615,0.00659212,0.0002,4e-05
0.53401,-6.42823e-10,3.22791e-12,10.9332,0.00660288,0.0002,4e-05
0.53401,-5.42202e-10,-8.81802e-14,10.9048,0.00661363,0.0002,4e-05
0.53401,-7.28016e-10,-3.44819e-12,10.8765,0.00662439,0.0002,4e-05
0.53401,-6.93682e-10,-5.34024e-12,10.8482,0.00663514,0.0002,4e-05
0.53401,-1.1943e-10,-3.63209e-12,10.8199,0.00664589,0.0002,4e-05
0.53401,3.53828e-10,-1.92499e-12,10.7915,0.00665665,0.0002,4e-05
0.53401,-5.02142e-11,-2.2635e-13,10.7632,0.0066674,0.0002,4e-05
0.53401,-4.54257e-10,1.47229e-12,10.7349,0.00667816,0.0002,4e-05
0.53401,3.86947e-10,3.45013e-12,10.7066,0.00668891,0.0002,4e-05
0.53401,1.3384e-09,5.45261e-12,10.6782,0.00669966,0.0002,4e-05
0.53401,1.0712e-09,7.39621e-12,10.6499,0.00671042,0.0002,4e-05
0.53401,2.81698e-10,9.31454e-12,10.6216,0.00672117,0.0002,4e-05
0.53401,6.17611e-10,1.13735e-11,10.5933,0.00673192,0.0002,4e-05
0.53401,2.15672e-09,1.35826e-11,10.5649,0.00674268,0.0002,4e-05
0.53401,2.99028e-09,1.56776e-11,10.5366,0.00675343,0.0002,4e-05
0.53401,1.57986e-09,1.74091e-11,10.5083,0.00676419,0.0002,4e-05
0.53401,1.69437e-10,1.91406e-11,10.4799,0.00677494,0.0002,4e-05
0.53401,1.1636e-09,1.97863e-11,10.4516,0.00678569,0.0002,4e-05
0.534011,2.16471e-09,2.04289e-11,10.4233,0.00679645,0.0002,4e-05
0.534011,1.78057e-09,2.03597e-11,10.3949,0.0068072,0.0002,4e-05
0.534011,8.77651e-10,2.00241e-11,10.3666,0.00681796,0.0002,4e-05
0.534011,1.81389e-10,1.99598e-11,10.3383,0.00682871,0.0002,4e-05
0.534011,-2.72248e-10,2.02141e-11,10.31,0.00683946,0.0002,4e-05
0.534011,-6.85339e-10,2.04301e-11,10.2816,0.00685022,0.0002,4e-05
0.534011,-1.80099e-10,1.97798e-11,10.2533,0.00686097,0.0002,4e-05
0.534011,3.25141e-10,1.91295e-11,10.225,0.00687172,0.0002,4e-05
0.534011,-2.15381e-10,1.76279e-11,10.1967,0.00688248,0.0002,4e-05
0.534011,-1.37844e-09,1.56194e-11,10.1684,0.00689323,0.0002,4e-05
0.534011,-2.3636e-09,1.35538e-11,10.14,0.00690399,0.0002,4e-05
0.534011,-1.21394e-09,1.08025e-11,10.1117,0.00691474,0.0002,4e-05
0.534011,-6.43344e-11,8.05143e-12,10.0834,0.00692549,0.0002,4e-05
0.534011,-9.78043e-11,7.51997e-12,10.0551,0.00693625,0.0002,4e-05
0.534011,-1.1828e-09,8.96139e-12,10.0267,0.006947,0.0002,4e-05
0.534011,-2.2678e-09,1.04028e-11,9.99841,0.00695776,0.0002,4e-05
0.534011,-1.61899e-09,1.01604e-11,9.97008,0.00696851,0.0002,4e-05
0.534011,-6.07768e-10,9.56593e-12,9.94175,0.00697926,0.0002,4e-05
0.534011,1.72079e-10,9.45729e-12,9.91343,0.00699002,0.0002,4e-05
0.534011,-6.31997e-10,1.26738e-11,9.8851,0.00700077,0.0002,4e-05
0.534011,-1.43607e-09,1.58903e-11,9.85677,0.00701153,0.0002,4e-05
0.534011,-1.78066e-09,1.829e-11,9.82845,0.00702228,0.0002,4e-05
0.534011,-1.07745e-09,1.88274e-11,9.80012,0.00703303,0.0002,4e-05
0.534011,-3.74239e-10,1.93648e-11,9.77179,0.00704379,0.0002,4e-05
