U:0,U:1,U:2,Points:0,Points:1,Points:2
0.0445012,-4.53962e-12,2.3172e-12,0.00772128,0.0002,4e-05
0.0445012,-4.57315e-12,2.17671e-12,0.00773203,0.0002,4e-05
0.0445012,-4.60668e-12,2.03622e-12,0.00774279,0.0002,4e-05
0.0445012,-4.64021e-12,1.89574e-12,0.00775354,0.0002,4e-05
0.0445012,-1.47753e-12,1.75758e-12,0.0077643,0.0002,4e-05
0.0445012,2.03697e-12,1.61968e-12,0.00777505,0.0002,4e-05
0.0445012,5.55146e-12,1.48179e-12,0.0077858,0.0002,4e-05
0.0445012,9.0233e-12,1.34704e-12,0.00779656,0.0002,4e-05
0.0445012,7.60445e-12,1.5741e-12,0.00780731,0.0002,4e-05
0.0445012,6.18561e-12,1.80116e-12,0.00781807,0.0002,4e-05
0.0445012,4.76676e-12,2.02822e-12,0.00782882,0.0002,4e-05
0.0445012,3.59974e-12,2.2523e-12,0.00783957,0.0002,4e-05
0.0445012,6.42263e-12,2.42922e-12,0.00785033,0.0002,4e-05
0.0445012,9.24553e-12,2.60614e-12,0.00786108,0.0002,4e-05
0.0445012,1.20682e-11,2.78304e-12,0.00787183,0.0002,4e-05
0.0445012,1.44345e-11,2.96019e-12,0.00788259,0.0002,4e-05
0.0445012,1.33229e-11,3.13908e-12,0.00789334,0.0002,4e-05
0.0445012,1.22114e-11,3.31796e-12,0.0079041,0.0002,4e-05
0.0445011,1.10998e-11,3.49685e-12,0.00791485,0.0002,4e-05
0.0445011,1.00434e-11,3.67564e-12,0.0079256,0.0002,4e-05
0.0445011,9.46207e-12,3.85362e-12,0.00793636,0.0002,4e-05
0.0445011,8.8807e-12,4.0316e-12,0.00794711,0.0002,4e-05
0.0445011,8.29938e-12,4.20956e-12,0.00795787,0.0002,4e-05
0.0445011,7.45892e-12,4.38602e-12,0.00796862,0.0002,4e-05
0.0445011,4.23696e-12,4.54859e-12,0.00797937,0.0002,4e-05
0.0445011,1.015e-12,4.71115e-12,0.00799013,0.0002,4e-05
0.0445011,-2.20696e-12,4.87371e-12,0.00800088,0.0002,4e-05
0.0445011,-5.11901e-12,5.03715e-12,0.00801164,0.0002,4e-05
0.0445011,-3.47009e-12,5.21347e-12,0.00802239,0.0002,4e-05
0.0445011,-1.82118e-12,5.38978e-12,0.00803314,0.0002,4e-05
0.0445011,-1.72261e-13,5.5661e-12,0.0080439,0.0002,4e-05
0.0445011,1.439e-12,5.73805e-12,0.00805465,0.0002,4e-05
0.0445011,2.0263e-12,5.79113e-12,0.0080654,0.0002,4e-05
0.0445011,2.6136e-12,5.84422e-12,0.00807616,0.0002,4e-05
0.0445011,3.2009e-12,5.89731e-12,0.00808691,0.0002,4e-05
0.0445011,3.7882e-12,5.9504e-12,0.00809767,0.0002,4e-05
0.0445011,4.10792e-12,6.03604e-12,0.00810842,0.0002,4e-05
0.0445011,4.41392e-12,6.12336e-12,0.00811917,0.0002,4e-05
0.044501,4.71991e-12,6.21068e-12,0.00812993,0.0002,4e-05
0.044501,5.02587e-12,6.29799e-12,0.00814068,0.0002,4e-05
0.044501,5.29563e-12,6.25954e-12,0.00815144,0.0002,4e-05
0.044501,5.56015e-12,6.20286e-12,0.00816219,0.0002,4e-05
0.044501,5.82466e-12,6.14619e-12,0.00817294,0.0002,4e-05
0.044501,6.08917e-12,6.08951e-12,0.0081837,0.0002,4e-05
0.044501,7.52092e-12,6.05372e-12,0.00819445,0.0002,4e-05
0.044501,9.25665e-12,6.02337e-12,0.00820521,0.0002,4e-05
0.044501,1.09924e-11,5.99302e-12,0.00821596,0.0002,4e-05
0.044501,1.27281e-11,5.96267e-12,0.00822671,0.0002,4e-05
0.044501,1.27757e-11,5.816e-12,0.00823747,0.0002,4e-05
0.044501,1.21663e-11,5.62402e-12,0.00824822,0.0002,4e-05
0.044501,1.15568e-11,5.43205e-12,0.00825897,0.0002,4e-05
0.044501,1.09474e-11,5.24007e-12,0.00826973,0.0002,4e-05
0.044501,1.27292e-11,5.04643e-12,0.00828048,0.0002,4e-05
0.044501,1.60509e-11,4.85172e-12,0.00829124,0.0002,4e-05
0.044501,1.93725e-11,4.65701e-12,0.00830199,0.0002,4e-05
0.044501,2.26941e-11,4.4623e-12,0.00831274,0.0002,4e-05
0.0445009,2.56327e-11,4.39522e-12,0.0083235,0.0002,4e-05
0.0445009,2.81937e-11,4.45404e-12,0.00833425,0.0002,4e-05
0.0445009,3.07547e-11,4.51287e-12,0.00834501,0.0002,4e-05
0.0445009,3.33158e-11,4.57169e-12,0.00835576,0.0002,4e-05
0.0445009,3.38062e-11,4.61333e-12,0.00836651,0.0002,4e-05
0.0445009,3.13679e-11,4.63066e-12,0.00837727,0.0002,4e-05
0.0445009,2.89296e-11,4.648e-12,0.00838802,0.0002,4e-05
0.0445009,2.64913e-11,4.66533e-12,0.00839878,0.0002,4e-05
0.0445009,2.4323e-11,4.80688e-12,0.00840953,0.0002,4e-05
0.0445009,2.26994e-11,5.19886e-12,0.00842028,0.0002,4e-05
0.0445009,2.10757e-11,5.59088e-12,0.00843104,0.0002,4e-05
0.0445009,1.9452e-11,5.9829e-12,0.00844179,0.0002,4e-05
0.0445009,1.74121e-11,6.36216e-12,0.00845254,0.0002,4e-05
0.0445009,1.40451e-11,6.70074e-12,0.0084633,0.0002,4e-05
0.0445009,1.06781e-11,7.03931e-12,0.00847405,0.0002,4e-05
0.0445009,7.31115e-12,7.37788e-12,0.00848481,0.0002,4e-05
0.0445009,4.48521e-12,7.70124e-12,0.00849556,0.0002,4e-05
0.0445009,4.66385e-12,7.94015e-12,0.00850631,0.0002,4e-05
0.0445009,4.84248e-12,8.17904e-12,0.00851707,0.0002,4e-05
0.0445008,5.02112e-12,8.41795e-12,0.00852782,0.0002,4e-05
0.0445008,4.81963e-12,8.65303e-12,0.00853857,0.0002,4e-05
0.0445008,9.30066e-13,8.85096e-12,0.00854933,0.0002,4e-05
0.0445008,-2.9595e-12,9.04889e-12,0.00856008,0.0002,4e-05
0.0445008,-6.84907e-12,9.24683e-12,0.00857084,0.0002,4e-05
0.0445008,-1.05202e-11,9.43733e-12,0.00858159,0.0002,4e-05
0.0445008,-9.05338e-12,9.45303e-12,0.00859234,0.0002,4e-05
0.0445008,-7.58673e-12,9.46873e-12,0.0086031,0.0002,4e-05
0.0445008,-6.11996e-12,9.48444e-12,0.00861385,0.0002,4e-05
0.0445008,-4.66738e-12,9.50005e-12,0.00862461,0.0002,4e-05
0.0445008,-6.39744e-12,9.49504e-12,0.00863536,0.0002,4e-05
0.0445008,-8.1275e-12,9.49003e-12,0.00864611,0.0002,4e-05
0.0445008,-9.85756e-12,9.48501e-12,0.00865687,0.0002,4e-05
0.0445008,-1.15876e-11,9.48e-12,0.00866762,0.0002,4e-05
0.0445008,-9.72554e-12,9.32251e-12,0.00867838,0.0002,4e-05
0.0445008,-7.7696e-12,9.16104e-12,0.00868913,0.0002,4e-05
0.0445008,-5.81384e-12,8.99958e-12,0.00869988,0.0002,4e-05
0.0445007,-3.8579e-12,8.83811e-12,0.00871064,0.0002,4e-05
0.0445007,-6.462e-12,8.67499e-12,0.00872139,0.0002,4e-05
0.0445007,-9.1551e-12,8.51184e-12,0.00873214,0.0002,4e-05
0.0445007,-1.18482e-11,8.34869e-12,0.0087429,0.0002,4e-05
0.0445007,-1.45413e-11,8.18555e-12,0.00875365,0.0002,4e-05
0.0445007,-1.19231e-11,7.78956e-12,0.00876441,0.0002,4e-05
0.0445007,-9.2702e-12,7.39205e-12,0.00877516,0.0002,4e-05
0.0445007,-6.61752e-12,6.99458e-12,0.00878591,0.0002,4e-05
0.0445007,-4.19069e-12,6.59806e-12,0.00879667,0.0002,4e-05
0.0445007,-6.38691e-12,6.22185e-12,0.00880742,0.0002,4e-05
0.0445007,-8.58314e-12,5.84564e-12,0.00881818,0.0002,4e-05
0.0445007,-1.07794e-11,5.46942e-12,0.00882893,0.0002,4e-05
0.0445007,-1.20785e-11,5.12109e-12,0.00883968,0.0002,4e-05
0.0445007,-5.80473e-12,5.00815e-12,0.00885044,0.0002,4e-05
0.0445007,4.69021e-13,4.89521e-12,0.00886119,0.0002,4e-05
0.0445007,6.74278e-12,4.78226e-12,0.00887195,0.0002,4e-05
0.0445007,1.16106e-11,4.66771e-12,0.0088827,0.0002,4e-05
0.0445007,1.11325e-11,4.54697e-12,0.00889345,0.0002,4e-05
0.0445007,1.06544e-11,4.42623e-12,0.00890421,0.0002,4e-05
0.0445007,1.01763e-11,4.30549e-12,0.00891496,0.0002,4e-05
0.0445006,1.21228e-11,4.24717e-12,0.00892571,0.0002,4e-05
0.0445006,1.93065e-11,4.32367e-12,0.00893647,0.0002,4e-05
0.0445006,2.64901e-11,4.40017e-12,0.00894722,0.0002,4e-05
0.0445006,3.36738e-11,4.47668e-12,0.00895798,0.0002,4e-05
0.0445006,3.8481e-11,4.54593e-12,0.00896873,0.0002,4e-05
0.0445006,4.07829e-11,4.60756e-12,0.00897948,0.0002,4e-05
0.0445006,4.30847e-11,4.66918e-12,0.00899024,0.0002,4e-05
0.0445006,4.53866e-11,4.73081e-12,0.00900099,0.0002,4e-05
0.0445006,5.18299e-11,4.49365e-12,0.00901175,0.0002,4e-05
0.0445006,6.03805e-11,4.10446e-12,0.0090225,0.0002,4e-05
0.0445006,6.8931e-11,3.71527e-12,0.00903325,0.0002,4e-05
0.0445006,7.74816e-11,3.32608e-12,0.00904401,0.0002,4e-05
0.0445006,7.74958e-11,2.97032e-12,0.00905476,0.0002,4e-05
0.0445006,7.64083e-11,2.6189e-12,0.00906551,0.0002,4e-05
0.0445006,7.53207e-11,2.26745e-12,0.00907627,0.0002,4e-05
0.0445006,7.45366e-11,1.92622e-12,0.00908702,0.0002,4e-05
0.0445006,7.61077e-11,1.66428e-12,0.00909778,0.0002,4e-05
0.0445006,7.76788e-11,1.40234e-12,0.00910853,0.0002,4e-05
0.0445006,7.92499e-11,1.14041e-12,0.00911928,0.0002,4e-05
0.0445006,7.93938e-11,8.91179e-13,0.00913004,0.0002,4e-05
0.0445005,7.75926e-11,6.59269e-13,0.00914079,0.0002,4e-05
0.0445005,7.57915e-11,4.27379e-13,0.00915155,0.0002,4e-05
0.0445005,7.39903e-11,1.9547e-13,0.0091623,0.0002,4e-05
0.0445005,7.53872e-11,2.18598e-13,0.00917305,0.0002,4e-05
0.0445005,7.7922e-11,3.32458e-13,0.00918381,0.0002,4e-05
0.0445005,8.04568e-11,4.46318e-13,0.00919456,0.0002,4e-05
0.0445005,8.1814e-11,5.60282e-13,0.00920532,0.0002,4e-05
0.0445005,7.25277e-11,6.75183e-13,0.00921607,0.0002,4e-05
0.0445005,6.32414e-11,7.90083e-13,0.00922682,0.0002,4e-05
0.0445005,5.39551e-11,9.04984e-13,0.00923758,0.0002,4e-05
0.0445005,4.77388e-11,1.00598e-12,0.00924833,0.0002,4e-05
0.0445005,4.50276e-11,1.09112e-12,0.00925908,0.0002,4e-05
0.0445005,4.23165e-11,1.17626e-12,0.00926984,0.0002,4e-05
0.0445005,3.96053e-11,1.2614e-12,0.00928059,0.0002,4e-05
0.0445005,3.46429e-11,1.33315e-12,0.00929135,0.0002,4e-05
0.0445005,2.95069e-11,1.40387e-12,0.0093021,0.0002,4e-05
0.0445005,2.43709e-11,1.47459e-12,0.00931285,0.0002,4e-05
0.0445005,2.06039e-11,1.50224e-12,0.00932361,0.0002,4e-05
0.0445005,1.8934e-11,1.46394e-12,0.00933436,0.0002,4e-05
0.0445005,1.72639e-11,1.42564e-12,0.00934512,0.0002,4e-05
0.0445005,1.55938e-11,1.38733e-12,0.00935587,0.0002,4e-05
0.0445005,1.23946e-11,1.34316e-12,0.00936662,0.0002,4e-05
0.0445005,9.04512e-12,1.2984e-12,0.00937738,0.0002,4e-05
0.0445005,5.6956e-12,1.25365e-12,0.00938813,0.0002,4e-05
0.0445004,6.12249e-12,1.35185e-12,0.00939889,0.0002,4e-05
0.0445004,1.1538e-11,1.63891e-12,0.00940964,0.0002,4e-05
0.0445004,1.69536e-11,1.92597e-12,0.00942039,0.0002,4e-05
0.0445004,2.18024e-11,2.21295e-12,0.00943115,0.0002,4e-05
0.0445004,1.54945e-11,2.49875e-12,0.0094419,0.0002,4e-05
0.0445004,9.18658e-12,2.78454e-12,0.00945265,0.0002,4e-05
0.0445004,2.87866e-12,3.07034e-12,0.00946341,0.0002,4e-05
0.0445004,4.12776e-12,3.4346e-12,0.00947416,0.0002,4e-05
0.0445004,9.09241e-12,3.83744e-12,0.00948492,0.0002,4e-05
0.0445004,1.40571e-11,4.24028e-12,0.00949567,0.0002,4e-05
0.0445004,1.60901e-11,4.64369e-12,0.00950642,0.0002,4e-05
0.0445004,1.27494e-11,5.04811e-12,0.00951718,0.0002,4e-05
0.0445004,9.40849e-12,5.45256e-12,0.00952793,0.0002,4e-05
0.0445004,6.3555e-12,5.82963e-12,0.00953868,0.0002,4e-05
0.0445004,1.02425e-11,5.54687e-12,0.00954944,0.0002,4e-05
0.0445004,1.41294e-11,5.2641e-12,0.00956019,0.0002,4e-05
0.0445004,1.80164e-11,4.98133e-12,0.00957095,0.0002,4e-05
0.0445004,1.63355e-11,4.70144e-12,0.0095817,0.0002,4e-05
0.0445004,1.34143e-11,4.4222e-12,0.00959245,0.0002,4e-05
0.0445004,1.0493e-11,4.14296e-12,0.00960321,0.0002,4e-05
0.0445003,1.16686e-11,3.73576e-12,0.00961396,0.0002,4e-05
0.0445003,1.55771e-11,3.24314e-12,0.00962472,0.0002,4e-05
0.0445003,1.94856e-11,2.75052e-12,0.00963547,0.0002,4e-05
0.0445004,1.9173e-11,2.25967e-12,0.00964622,0.0002,4e-05
0.0445004,1.37322e-11,1.77098e-12,0.00965698,0.0002,4e-05
0.0445004,8.29147e-12,1.28228e-12,0.00966773,0.0002,4e-05
0.0445003,4.54984e-12,9.40016e-13,0.00967849,0.0002,4e-05
0.0445003,4.64203e-12,9.28175e-13,0.00968924,0.0002,4e-05
0.0445003,4.73422e-12,9.16334e-13,0.00969999,0.0002,4e-05
0.0445003,3.60259e-12,9.04973e-13,0.00971075,0.0002,4e-05
0.0445003,-1.29175e-12,8.95088e-13,0.0097215,0.0002,4e-05
0.0445003,-6.1861e-12,8.85203e-13,0.00973225,0.0002,4e-05
0.0445003,-9.80035e-12,8.87094e-13,0.00974301,0.0002,4e-05
0.0445003,-7.87048e-12,9.39988e-13,0.00975376,0.0002,4e-05
0.0445003,-5.94062e-12,9.92883e-13,0.00976452,0.0002,4e-05
0.0445003,-5.83709e-12,1.04575e-12,0.00977527,0.0002,4e-05
0.0445003,-1.27554e-11,1.09851e-12,0.00978602,0.0002,4e-05
0.0445003,-1.96732e-11,1.15126e-12,0.00979678,0.0002,4e-05
0.0445003,-2.50695e-11,1.16801e-12,0.00980753,0.0002,4e-05
0.0445003,-2.5333e-11,1.06333e-12,0.00981829,0.0002,4e-05
0.0445003,-2.55966e-11,9.5865e-13,0.00982904,0.0002,4e-05
0.0445003,-2.70076e-11,8.53536e-13,0.00983979,0.0002,4e-05
0.0445003,-3.08137e-11,7.47511e-13,0.00985055,0.0002,4e-05
0.0445003,-3.46198e-11,6.41485e-13,0.0098613,0.0002,4e-05
0.0445003,-3.52073e-11,7.49304e-13,0.00987206,0.0002,4e-05
0.0445003,-3.13948e-11,1.14945e-12,0.00988281,0.0002,4e-05
0.0445003,-2.75819e-11,1.54962e-12,0.00989356,0.0002,4e-05
0.0445003,-3.00513e-11,1.94866e-12,0.00990432,0.0002,4e-05
0.0445003,-3.66556e-11,2.34694e-12,0.00991507,0.0002,4e-05
0.0445003,-4.326e-11,2.74523e-12,0.00992582,0.0002,4e-05
0.0445003,-4.37614e-11,2.31226e-12,0.00993658,0.0002,4e-05
0.0445003,-4.26107e-11,1.65427e-12,0.00994733,0.0002,4e-05
0.0445003,-4.15775e-11,9.96401e-13,0.00995809,0.0002,4e-05
0.0445002,-4.40455e-11,3.42319e-13,0.00996884,0.0002,4e-05
0.0445002,-4.65134e-11,-3.11707e-13,0.00997959,0.0002,4e-05
0.0445002,-4.64953e-11,-4.31746e-13,0.00999035,0.0002,4e-05
0.0445002,-4.01141e-11,8.15093e-13,0.0100011,0.0002,4e-05
0.0445002,-3.37328e-11,2.06193e-12,0.0100119,0.0002,4e-05
0.0445002,-3.42854e-11,3.31092e-12,0.0100226,0.0002,4e-05
0.0445002,-3.91625e-11,4.56125e-12,0.0100334,0.0002,4e-05
0.0445003,-4.40397e-11,5.81158e-12,0.0100441,0.0002,4e-05
0.0445002,-3.83627e-11,8.01323e-12,0.0100549,0.0002,4e-05
0.0445002,-3.21729e-11,1.02611e-11,0.0100656,0.0002,4e-05
0.0445002,-2.81739e-11,1.25085e-11,0.0100764,0.0002,4e-05
0.0445002,-2.84102e-11,1.47554e-11,0.0100871,0.0002,4e-05
0.0445002,-2.86464e-11,1.70023e-11,0.0100979,0.0002,4e-05
0.0445002,-1.88136e-11,1.7751e-11,0.0101086,0.0002,4e-05
0.0445002,-5.27242e-12,1.79478e-11,0.0101194,0.0002,4e-05
0.0445002,4.04862e-12,1.81447e-11,0.0101301,0.0002,4e-05
0.0445002,-2.53252e-12,1.83416e-11,0.0101409,0.0002,4e-05
0.0445002,-9.11367e-12,1.85384e-11,0.0101517,0.0002,4e-05
0.0445002,-7.57523e-12,1.8808e-11,0.0101624,0.0002,4e-05
0.0445002,-2.40823e-12,1.91101e-11,0.0101732,0.0002,4e-05
0.0445002,1.70353e-12,1.94123e-11,0.0101839,0.0002,4e-05
0.0445002,1.87389e-12,1.97148e-11,0.0101947,0.0002,4e-05
0.0445001,2.04426e-12,2.00172e-11,0.0102054,0.0002,4e-05
0.0445001,3.76765e-11,1.6543e-11,0.0102162,0.0002,4e-05
0.0445002,8.61743e-11,1.16986e-11,0.0102269,0.0002,4e-05
0.0445002,1.02679e-10,6.85289e-12,0.0102377,0.0002,4e-05
0.0445002,5.68783e-11,2.00482e-12,0.0102484,0.0002,4e-05
0.0445002,1.10818e-11,-2.84283e-12,0.0102592,0.0002,4e-05
0.0445002,6.54196e-11,-9.18576e-12,0.0102699,0.0002,4e-05
0.0445002,1.25362e-10,-1.56124e-11,0.0102807,0.0002,4e-05
0.0445001,1.14225e-10,-2.20424e-11,0.0102915,0.0002,4e-05
0.0445001,5.49965e-11,-2.84747e-11,0.0103022,0.0002,4e-05
0.0445001,5.68624e-11,-3.36765e-11,0.010313,0.0002,4e-05
0.0445001,2.43868e-10,-3.51491e-11,0.0103237,0.0002,4e-05
0.0445002,4.30874e-10,-3.66217e-11,0.0103345,0.0002,4e-05
0.0445002,2.56535e-10,-3.81019e-11,0.0103452,0.0002,4e-05
0.0445003,7.08314e-11,-3.95824e-11,0.010356,0.0002,4e-05
0.0445002,2.4574e-10,-3.53449e-11,0.0103667,0.0002,4e-05
0.0445002,5.80405e-10,-2.85741e-11,0.0103775,0.0002,4e-05
0.0445002,6.0747e-10,-2.18053e-11,0.0103882,0.0002,4e-05
0.0445001,2.74726e-10,-1.50387e-11,0.010399,0.0002,4e-05
0.0445001,2.10728e-10,-8.28133e-12,0.0104097,0.0002,4e-05
0.0445002,1.04241e-09,-1.55459e-12,0.0104205,0.0002,4e-05
0.0445003,1.77879e-09,5.17234e-12,0.0104313,0.0002,4e-05
0.0445003,9.49218e-10,1.19017e-11,0.010442,0.0002,4e-05
0.0445004,1.19572e-10,1.86317e-11,0.0104528,0.0002,4e-05
0.0445004,1.4913e-09,1.81151e-11,0.0104635,0.0002,4e-05
0.0445004,3.14692e-09,1.66639e-11,0.0104743,0.0002,4e-05
0.0445004,2.28152e-09,1.52136e-11,0.010485,0.0002,4e-05
0.0445004,6.26098e-10,1.37635e-11,0.0104958,0.0002,4e-05
0.0445005,2.33485e-09,1.1871e-11,0.0105065,0.0002,4e-05
0.0445007,5.94527e-09,9.72842e-12,0.0105173,0.0002,4e-05
0.0445008,5.50816e-09,7.58829e-12,0.010528,0.0002,4e-05
0.044501,1.89427e-09,5.44975e-12,0.0105388,0.0002,4e-05
0.0445012,3.64528e-09,-3.53041e-11,0.0105495,0.0002,4e-05
0.0445013,1.11293e-08,-1.17323e-10,0.0105603,0.0002,4e-05
0.0445014,1.17779e-08,-1.99342e-10,0.0105711,0.0002,4e-05
0.0445016,4.28577e-09,-2.81361e-10,0.0105818,0.0002,4e-05
0.0445019,5.92373e-09,-4.38616e-10,0.0105926,0.0002,4e-05
0.0445025,1.96098e-08,-6.95152e-10,0.0106033,0.0002,4e-05
0.044503,2.13136e-08,-9.51691e-10,0.0106141,0.0002,4e-05
0.0445036,7.61451e-09,-1.20821e-09,0.0106248,0.0002,4e-05
0.0445042,1.07726e-08,-2.43366e-09,0.0106356,0.0002,4e-05
0.044505,3.49151e-08,-4.86517e-09,0.0106463,0.0002,4e-05
0.0445057,3.4602e-08,-7.29667e-09,0.0106571,0.0002,4e-05
0.0445064,1.0437e-08,-9.72817e-09,0.0106678,0.0002,4e-05
0.0445077,1.61274e-08,-1.1986e-08,0.0106786,0.0002,4e-05
0.0445094,4.44744e-08,-1.41122e-08,0.0106893,0.0002,4e-05
0.0445111,3.59055e-08,-1.62383e-08,0.0107001,0.0002,4e-05
0.0445128,7.53582e-09,-1.83642e-08,0.0107109,0.0002,4e-05
0.0445146,9.62579e-09,-1.88331e-08,0.0107216,0.0002,4e-05
0.0445164,2.27234e-08,-1.87032e-08,0.0107324,0.0002,4e-05
0.0445183,1.29144e-08,-1.85732e-08,0.0107431,0.0002,4e-05
nan,nan,nan,0.0107539,0.0002,4e-05
