U:0,U:1,U:2,p,Points:0,Points:1,Points:2
0.0169746,2.2519e-06,-1.85013e-11,0.780082,0.00345199,0.0002,4e-05
0.0181395,5.03011e-06,-1.52368e-11,0.779123,0.00346275,0.0002,4e-05
0.019512,5.08851e-06,-5.69389e-12,0.778087,0.0034735,0.0002,4e-05
0.0211192,4.30246e-06,1.39773e-11,0.776957,0.00348425,0.0002,4e-05
0.0229877,2.90728e-06,4.11669e-11,0.775716,0.00349501,0.0002,4e-05
0.0251412,4.79135e-07,5.78762e-11,0.774339,0.00350576,0.0002,4e-05
0.02761,3.10827e-07,6.44217e-11,0.77279,0.00351652,0.0002,4e-05
0.0303855,7.29154e-07,7.98115e-11,0.771051,0.00352727,0.0002,4e-05
0.0334619,3.49416e-07,7.3004e-11,0.769082,0.00353802,0.0002,4e-05
0.0368273,8.16787e-07,3.19343e-11,0.766841,0.00354878,0.0002,4e-05
0.0404537,2.39157e-06,-3.12119e-11,0.764277,0.00355953,0.0002,4e-05
0.0442932,3.41586e-06,-9.78603e-11,0.761351,0.00357029,0.0002,4e-05
0.0482992,2.6342e-06,-1.32441e-10,0.758014,0.00358104,0.0002,4e-05
0.0524257,1.95617e-06,-1.24551e-10,0.754212,0.00359179,0.0002,4e-05
0.0566298,1.44573e-06,-6.37114e-11,0.749884,0.00360255,0.0002,4e-05
0.0608744,7.97538e-07,1.51677e-11,0.74496,0.0036133,0.0002,4e-05
0.0651307,-1.41092e-07,-6.35849e-11,0.739372,0.00362406,0.0002,4e-05
0.0693777,-1.12901e-06,-6.16172e-10,0.73305,0.00363481,0.0002,4e-05
0.0736016,-1.64765e-06,-2.09929e-09,0.725939,0.00364556,0.0002,4e-05
0.0777912,-1.31462e-06,-5.04344e-09,0.717946,0.00365632,0.0002,4e-05
0.0819384,-3.73502e-07,-9.83973e-09,0.708992,0.00366707,0.0002,4e-05
0.0860474,3.37148e-07,-1.79958e-08,0.698982,0.00367782,0.0002,4e-05
0.0901348,1.00607e-07,-2.95964e-08,0.687768,0.00368858,0.0002,4e-05
0.0941287,-1.6848e-07,-4.12134e-08,0.675339,0.00369933,0.0002,4e-05
0.0980735,-1.71562e-10,-5.15182e-08,0.661586,0.00371009,0.0002,4e-05
0.101967,4.52907e-07,-5.88808e-08,0.646378,0.00372084,0.0002,4e-05
0.105807,6.46377e-07,-6.04813e-08,0.629606,0.00373159,0.0002,4e-05
0.109591,-5.287e-09,-5.57047e-08,0.611169,0.00374235,0.0002,4e-05
0.113321,-1.51306e-06,-4.68718e-08,0.590943,0.0037531,0.0002,4e-05
0.117001,-2.24998e-06,-4.06484e-08,0.568784,0.00376386,0.0002,4e-05
0.120647,-1.32902e-06,-3.75289e-08,0.544553,0.00377461,0.0002,4e-05
0.124231,4.26683e-07,-2.75216e-08,0.518117,0.00378536,0.0002,4e-05
0.127254,8.70115e-08,-5.93911e-08,0.489364,0.00379612,0.0002,4e-05
0.127675,6.68522e-07,-1.06015e-07,0.45902,0.00380687,0.0002,4e-05
0.119584,-8.08564e-06,-1.33514e-07,0.429991,0.00381762,0.0002,4e-05
0.098489,-4.17279e-07,-8.4502e-08,0.40878,0.00382838,0.0002,4e-05
0.0756166,1.1207e-07,-2.91356e-08,0.397067,0.00383913,0.0002,4e-05
0.0582664,1.02494e-05,-2.93838e-10,0.390619,0.00384989,0.0002,4e-05
0.0460723,1.02012e-05,8.45671e-09,0.386638,0.00386064,0.0002,4e-05
0.0374389,1.56298e-05,8.59168e-09,0.383881,0.00387139,0.0002,4e-05
0.0312145,1.55804e-05,6.2749e-09,0.381812,0.00388215,0.0002,4e-05
0.0266312,1.2294e-06,3.9396e-09,0.380158,0.0038929,0.0002,4e-05
0.0232501,1.05994e-05,2.21161e-09,0.37879,0.00390366,0.0002,4e-05
0.0206808,1.12658e-05,1.10409e-09,0.377606,0.00391441,0.0002,4e-05
0.018711,8.73262e-06,4.74448e-10,0.376556,0.00392516,0.0002,4e-05
0.0171848,7.72004e-06,1.54286e-10,0.375605,0.00393592,0.0002,4e-05
0.0159904,7.10936e-06,1.51731e-11,0.37473,0.00394667,0.0002,4e-05
0.0150479,5.68135e-06,-3.23587e-11,0.373912,0.00395743,0.0002,4e-05
0.0142991,4.61967e-06,-3.79048e-11,0.373139,0.00396818,0.0002,4e-05
0.0137007,3.44362e-06,-3.08031e-11,0.372401,0.00397893,0.0002,4e-05
0.0132196,1.38566e-06,-1.98144e-11,0.371691,0.00398969,0.0002,4e-05
0.0128323,9.30138e-07,-1.12243e-11,0.371004,0.00400044,0.0002,4e-05
0.0125187,1.52889e-07,-7.18259e-12,0.370334,0.00401119,0.0002,4e-05
0.012265,5.07045e-07,-3.67284e-12,0.369679,0.00402195,0.0002,4e-05
0.0120562,5.43058e-07,-5.96438e-13,0.369028,0.0040327,0.0002,4e-05
0.0118899,1.24833e-07,-4.2766e-14,0.3684,0.00404346,0.0002,4e-05
0.0117531,2.06708e-07,-5.82434e-14,0.367775,0.00405421,0.0002,4e-05
0.011641,2.54412e-07,-1.44949e-12,0.367155,0.00406496,0.0002,4e-05
0.0115493,2.7841e-07,-3.52896e-12,0.366541,0.00407572,0.0002,4e-05
0.0114739,2.85899e-07,-6.86333e-13,0.365932,0.00408647,0.0002,4e-05
0.0114121,2.82328e-07,1.00492e-11,0.365325,0.00409723,0.0002,4e-05
0.0113613,2.71204e-07,1.00258e-11,0.364721,0.00410798,0.0002,4e-05
0.0113196,2.55348e-07,7.4038e-12,0.364121,0.00411873,0.0002,4e-05
0.0112853,2.36749e-07,5.2643e-12,0.363521,0.00412949,0.0002,4e-05
0.0112571,2.16827e-07,5.05233e-12,0.362923,0.00414024,0.0002,4e-05
0.0112338,1.84617e-07,6.92643e-12,0.362327,0.004151,0.0002,4e-05
0.0112147,1.37104e-07,8.98539e-12,0.361732,0.00416175,0.0002,4e-05
0.011199,1.00566e-07,1.08801e-11,0.361138,0.0041725,0.0002,4e-05
0.011186,7.25891e-08,1.34454e-11,0.360544,0.00418326,0.0002,4e-05
0.0111753,5.13254e-08,1.53813e-11,0.359951,0.00419401,0.0002,4e-05
0.0111664,3.52934e-08,1.81928e-11,0.359359,0.00420476,0.0002,4e-05
0.0111591,2.33496e-08,1.81169e-11,0.358766,0.00421552,0.0002,4e-05
0.0111531,1.45419e-08,1.74707e-11,0.358175,0.00422627,0.0002,4e-05
0.0111481,3.43746e-08,1.04277e-11,0.35758,0.00423703,0.0002,4e-05
0.011144,1.63216e-08,3.97119e-12,0.356992,0.00424778,0.0002,4e-05
0.0111405,2.1679e-08,-4.75135e-12,0.356401,0.00425853,0.0002,4e-05
0.0111377,1.13391e-08,-7.1547e-12,0.35581,0.00426929,0.0002,4e-05
0.0111354,1.95551e-08,-1.06843e-11,0.355219,0.00428004,0.0002,4e-05
0.0111335,1.06535e-09,-1.20131e-11,0.354628,0.0042908,0.0002,4e-05
0.0111319,1.47487e-08,-1.10778e-11,0.354038,0.00430155,0.0002,4e-05
0.0111306,1.07147e-08,-1.11573e-11,0.353447,0.0043123,0.0002,4e-05
0.0111295,1.80211e-09,-1.0189e-11,0.352857,0.00432306,0.0002,4e-05
0.0111287,2.21161e-09,-9.59144e-12,0.352267,0.00433381,0.0002,4e-05
0.011128,4.74027e-09,-9.66107e-12,0.351676,0.00434456,0.0002,4e-05
0.0111274,5.63301e-09,-9.87695e-12,0.351086,0.00435532,0.0002,4e-05
0.0111269,5.39831e-09,-9.79761e-12,0.350496,0.00436607,0.0002,4e-05
0.0111265,4.45623e-09,-1.03928e-11,0.349906,0.00437683,0.0002,4e-05
0.0111261,3.13569e-09,-1.07038e-11,0.349315,0.00438758,0.0002,4e-05
0.0111259,1.68874e-09,-5.49071e-12,0.348725,0.00439833,0.0002,4e-05
0.0111256,3.00238e-10,2.62252e-12,0.348135,0.00440909,0.0002,4e-05
0.0111254,5.812e-10,5.73669e-12,0.347545,0.00441984,0.0002,4e-05
0.0111253,1.8753e-09,5.05482e-12,0.346955,0.0044306,0.0002,4e-05
0.0111252,2.35297e-09,3.68254e-12,0.346365,0.00444135,0.0002,4e-05
0.0111251,7.01802e-10,2.43671e-12,0.345775,0.0044521,0.0002,4e-05
0.011125,2.71907e-10,1.93901e-12,0.345185,0.00446286,0.0002,4e-05
0.0111249,1.36211e-09,1.79749e-12,0.344595,0.00447361,0.0002,4e-05
0.0111248,5.67357e-10,1.53549e-12,0.344005,0.00448437,0.0002,4e-05
0.0111248,2.37092e-10,1.00831e-12,0.343414,0.00449512,0.0002,4e-05
0.0111248,9.83869e-10,6.69459e-13,0.342824,0.00450587,0.0002,4e-05
0.0111247,7.90512e-11,4.05758e-13,0.342234,0.00451663,0.0002,4e-05
0.0111247,5.05258e-10,3.28438e-13,0.341644,0.00452738,0.0002,4e-05
0.0111247,2.25884e-10,2.4072e-13,0.341054,0.00453813,0.0002,4e-05
0.0111247,2.64227e-10,1.28148e-13,0.340464,0.00454889,0.0002,4e-05
0.0111247,2.29576e-10,1.79628e-13,0.339874,0.00455964,0.0002,4e-05
0.0111247,1.72511e-10,3.63452e-13,0.339284,0.0045704,0.0002,4e-05
0.0111246,1.72896e-10,7.00414e-13,0.338694,0.00458115,0.0002,4e-05
0.0111246,1.46492e-10,1.14478e-12,0.338104,0.0045919,0.0002,4e-05
0.0111246,1.06987e-10,1.52954e-12,0.337513,0.00460266,0.0002,4e-05
0.0111246,1.38467e-10,1.86018e-12,0.336923,0.00461341,0.0002,4e-05
0.0111246,5.65386e-11,1.99138e-12,0.336333,0.00462417,0.0002,4e-05
0.0111246,1.18485e-10,1.707e-12,0.335743,0.00463492,0.0002,4e-05
0.0111246,3.64473e-11,1.42905e-12,0.335153,0.00464567,0.0002,4e-05
0.0111246,6.86019e-11,1.08936e-12,0.334563,0.00465643,0.0002,4e-05
0.0111246,5.47384e-11,7.56054e-13,0.333973,0.00466718,0.0002,4e-05
0.0111246,4.37913e-11,5.65161e-13,0.333383,0.00467793,0.0002,4e-05
0.0111246,4.56171e-11,4.93725e-13,0.332793,0.00468869,0.0002,4e-05
0.0111246,4.48876e-11,4.28768e-13,0.332203,0.00469944,0.0002,4e-05
0.0111246,6.0523e-11,4.36642e-13,0.331613,0.0047102,0.0002,4e-05
0.0111246,5.83963e-11,4.51828e-13,0.331023,0.00472095,0.0002,4e-05
0.0111246,6.71182e-11,4.75835e-13,0.330433,0.0047317,0.0002,4e-05
0.0111246,2.00122e-10,5.32766e-13,0.329845,0.00474246,0.0002,4e-05
0.0111246,1.42821e-10,5.8544e-13,0.329257,0.00475321,0.0002,4e-05
0.0111246,8.13717e-11,6.71033e-13,0.328667,0.00476397,0.0002,4e-05
0.0111246,1.70365e-10,8.62442e-13,0.328075,0.00477472,0.0002,4e-05
0.0111246,5.34294e-11,1.06394e-12,0.327483,0.00478547,0.0002,4e-05
0.0111246,9.6825e-11,1.31986e-12,0.326893,0.00479623,0.0002,4e-05
0.0111246,3.48704e-11,1.48188e-12,0.326303,0.00480698,0.0002,4e-05
0.0111246,4.97799e-11,1.31238e-12,0.325713,0.00481773,0.0002,4e-05
0.0111246,2.18514e-11,1.16142e-12,0.325123,0.00482849,0.0002,4e-05
0.0111246,1.26675e-11,1.18428e-12,0.324533,0.00483924,0.0002,4e-05
0.0111246,1.44035e-11,1.2174e-12,0.323942,0.00485,0.0002,4e-05
0.0111246,-9.31762e-12,1.58785e-12,0.323352,0.00486075,0.0002,4e-05
0.0111246,5.5511e-12,1.95182e-12,0.322762,0.0048715,0.0002,4e-05
0.0111246,-1.62306e-11,1.84168e-12,0.322172,0.00488226,0.0002,4e-05
0.0111246,-6.45844e-12,1.68343e-12,0.321582,0.00489301,0.0002,4e-05
0.0111246,-2.08146e-11,1.29833e-12,0.320992,0.00490377,0.0002,4e-05
0.0111246,-1.87891e-11,8.38684e-13,0.320402,0.00491452,0.0002,4e-05
0.0111246,-2.34874e-11,5.9261e-13,0.319812,0.00492527,0.0002,4e-05
0.0111246,-2.90306e-11,5.01601e-13,0.319222,0.00493603,0.0002,4e-05
0.0111246,-2.83542e-11,4.58932e-13,0.318632,0.00494678,0.0002,4e-05
0.0111246,-3.89489e-11,5.09271e-13,0.318042,0.00495754,0.0002,4e-05
0.0111246,-3.39295e-11,5.43697e-13,0.317452,0.00496829,0.0002,4e-05
0.0111246,-4.54621e-11,4.90687e-13,0.316862,0.00497904,0.0002,4e-05
0.0111246,-4.27533e-11,4.31671e-13,0.316271,0.0049898,0.0002,4e-05
0.0111246,-4.99341e-11,4.32855e-13,0.315681,0.00500055,0.0002,4e-05
0.0111246,-5.17486e-11,4.42792e-13,0.315091,0.0050113,0.0002,4e-05
0.0111246,-5.40414e-11,5.36571e-13,0.314501,0.00502206,0.0002,4e-05
0.0111246,-5.83173e-11,7.11634e-13,0.313911,0.00503281,0.0002,4e-05
0.0111246,-5.8753e-11,8.6409e-13,0.313321,0.00504357,0.0002,4e-05
0.0111246,-6.42774e-11,9.11419e-13,0.312731,0.00505432,0.0002,4e-05
0.0111246,-6.37832e-11,9.48557e-13,0.312141,0.00506507,0.0002,4e-05
0.0111246,-6.64455e-11,5.63888e-13,0.311551,0.00507583,0.0002,4e-05
0.0111246,-6.77208e-11,5.11802e-14,0.310961,0.00508658,0.0002,4e-05
0.0111246,-6.79108e-11,-3.14925e-13,0.310371,0.00509734,0.0002,4e-05
0.0111246,-6.94288e-11,-3.84065e-13,0.30978,0.00510809,0.0002,4e-05
0.0111246,-6.8782e-11,-4.33634e-13,0.30919,0.00511884,0.0002,4e-05
0.0111246,-6.92646e-11,-5.07907e-14,0.3086,0.0051296,0.0002,4e-05
0.0111246,-6.84483e-11,4.10817e-13,0.30801,0.00514035,0.0002,4e-05
0.0111246,-6.70198e-11,7.15759e-13,0.30742,0.00515111,0.0002,4e-05
0.0111246,-6.57708e-11,7.5523e-13,0.30683,0.00516186,0.0002,4e-05
0.0111246,-6.37657e-11,8.10013e-13,0.30624,0.00517261,0.0002,4e-05
0.0111246,-6.20033e-11,8.54177e-13,0.30565,0.00518337,0.0002,4e-05
0.0111246,-5.95108e-11,8.86024e-13,0.30506,0.00519412,0.0002,4e-05
0.0111246,-5.66169e-11,9.4574e-13,0.30447,0.00520487,0.0002,4e-05
0.0111246,-5.40504e-11,1.08788e-12,0.30388,0.00521563,0.0002,4e-05
0.0111246,-5.09508e-11,1.21239e-12,0.303289,0.00522638,0.0002,4e-05
0.0111246,-4.82858e-11,1.2033e-12,0.302699,0.00523714,0.0002,4e-05
0.0111246,-4.53378e-11,1.13674e-12,0.302109,0.00524789,0.0002,4e-05
0.0111246,-4.16837e-11,1.05997e-12,0.301519,0.00525864,0.0002,4e-05
0.0111246,-3.86641e-11,8.59806e-13,0.300929,0.0052694,0.0002,4e-05
0.0111246,-3.54694e-11,6.56711e-13,0.300339,0.00528015,0.0002,4e-05
0.0111246,-3.23952e-11,4.48453e-13,0.299749,0.00529091,0.0002,4e-05
0.0111246,-2.95905e-11,2.33755e-13,0.299159,0.00530166,0.0002,4e-05
0.0111246,-2.60209e-11,1.7675e-14,0.298569,0.00531241,0.0002,4e-05
0.0111246,-2.28249e-11,-1.11573e-13,0.297979,0.00532317,0.0002,4e-05
0.0111246,-1.98e-11,-1.99001e-13,0.297389,0.00533392,0.0002,4e-05
0.0111246,-1.67625e-11,-2.84744e-13,0.296799,0.00534467,0.0002,4e-05
0.0111246,-1.44074e-11,-2.49517e-13,0.296208,0.00535543,0.0002,4e-05
0.0111246,-1.1597e-11,-2.01764e-13,0.295618,0.00536618,0.0002,4e-05
0.0111246,-8.45467e-12,-1.41462e-13,0.295028,0.00537694,0.0002,4e-05
0.0111246,-6.0805e-12,-1.52497e-14,0.294438,0.00538769,0.0002,4e-05
0.0111246,-3.88334e-12,1.15185e-13,0.293848,0.00539844,0.0002,4e-05
0.0111246,-2.19165e-12,2.57418e-13,0.293258,0.0054092,0.0002,4e-05
0.0111246,-1.52578e-12,4.23504e-13,0.292668,0.00541995,0.0002,4e-05
0.0111246,6.55821e-13,5.94979e-13,0.292078,0.00543071,0.0002,4e-05
0.0111246,1.94338e-12,6.52893e-13,0.291488,0.00544146,0.0002,4e-05
0.0111246,1.83185e-12,5.67781e-13,0.290898,0.00545221,0.0002,4e-05
0.0111246,3.23912e-12,4.8788e-13,0.290308,0.00546297,0.0002,4e-05
0.0111246,3.79591e-12,3.28582e-13,0.289718,0.00547372,0.0002,4e-05
0.0111246,3.54395e-12,9.54551e-14,0.289128,0.00548448,0.0002,4e-05
0.0111246,3.51009e-12,-1.33737e-13,0.288537,0.00549523,0.0002,4e-05
0.0111246,2.7508e-12,-2.68174e-13,0.287947,0.00550598,0.0002,4e-05
0.0111246,1.54379e-12,-3.33991e-13,0.287357,0.00551674,0.0002,4e-05
0.0111246,1.24643e-12,-3.97734e-13,0.286767,0.00552749,0.0002,4e-05
0.0111246,4.90873e-13,-4.06773e-13,0.286177,0.00553824,0.0002,4e-05
0.0111245,-6.05047e-13,-3.75371e-13,0.285587,0.005549,0.0002,4e-05
0.0111245,-1.73334e-12,-3.43103e-13,0.284997,0.00555975,0.0002,4e-05
0.0111245,-3.02129e-12,-3.49345e-13,0.284407,0.00557051,0.0002,4e-05
0.0111245,-4.43255e-12,-3.87023e-13,0.283817,0.00558126,0.0002,4e-05
0.0111245,-5.02552e-12,-4.24415e-13,0.283227,0.00559201,0.0002,4e-05
0.0111245,-5.71618e-12,-4.86753e-13,0.282637,0.00560277,0.0002,4e-05
0.0111245,-6.51824e-12,-5.77528e-13,0.282047,0.00561352,0.0002,4e-05
0.0111245,-7.28001e-12,-6.68572e-13,0.281457,0.00562428,0.0002,4e-05
0.0111245,-8.11803e-12,-7.0939e-13,0.280867,0.00563503,0.0002,4e-05
0.0111245,-9.103e-12,-6.58155e-13,0.280276,0.00564578,0.0002,4e-05
0.0111245,-9.37926e-12,-6.0775e-13,0.279686,0.00565654,0.0002,4e-05
0.0111245,-9.54815e-12,-5.17776e-13,0.279096,0.00566729,0.0002,4e-05
0.0111245,-1.01541e-11,-2.58538e-13,0.278506,0.00567805,0.0002,4e-05
0.0111245,-1.0673e-11,-9.86206e-16,0.277916,0.0056888,0.0002,4e-05
0.0111245,-1.11307e-11,2.55399e-13,0.277326,0.00569955,0.0002,4e-05
0.0111245,-1.21725e-11,3.68473e-13,0.276736,0.00571031,0.0002,4e-05
0.0111245,-1.29113e-11,4.77979e-13,0.276146,0.00572106,0.0002,4e-05
0.0111245,-1.31013e-11,5.85106e-13,0.275556,0.00573181,0.0002,4e-05
0.0111245,-1.37454e-11,5.56903e-13,0.274966,0.00574257,0.0002,4e-05
0.0111245,-1.45535e-11,4.8111e-13,0.274376,0.00575332,0.0002,4e-05
0.0111245,-1.54146e-11,4.02415e-13,0.273786,0.00576408,0.0002,4e-05
0.0111245,-1.64928e-11,3.92837e-13,0.273196,0.00577483,0.0002,4e-05
0.0111245,-1.78449e-11,4.7055e-13,0.272605,0.00578558,0.0002,4e-05
0.0111245,-1.85608e-11,5.49509e-13,0.272015,0.00579634,0.0002,4e-05
0.0111245,-1.91006e-11,6.3162e-13,0.271425,0.00580709,0.0002,4e-05
0.0111245,-1.96794e-11,7.3513e-13,0.270835,0.00581785,0.0002,4e-05
0.0111245,-2.04861e-11,8.38653e-13,0.270245,0.0058286,0.0002,4e-05
0.0111245,-2.16103e-11,9.42202e-13,0.269655,0.00583935,0.0002,4e-05
0.0111245,-2.29055e-11,9.28776e-13,0.269065,0.00585011,0.0002,4e-05
0.0111245,-2.4237e-11,8.70101e-13,0.268475,0.00586086,0.0002,4e-05
0.0111245,-2.3643e-11,8.12289e-13,0.267885,0.00587161,0.0002,4e-05
0.0111245,-2.33426e-11,7.47285e-13,0.267294,0.00588237,0.0002,4e-05
0.0111245,-2.36944e-11,6.66323e-13,0.266704,0.00589312,0.0002,4e-05
0.0111245,-2.33172e-11,5.88145e-13,0.266114,0.00590388,0.0002,4e-05
0.0111245,-2.23765e-11,5.1212e-13,0.265524,0.00591463,0.0002,4e-05
0.0111245,-2.13488e-11,4.04938e-13,0.264934,0.00592538,0.0002,4e-05
0.0111245,-2.0293e-11,2.9182e-13,0.264344,0.00593614,0.0002,4e-05
0.0111245,-1.91129e-11,1.92517e-13,0.263754,0.00594689,0.0002,4e-05
0.0111245,-1.78538e-11,1.20248e-13,0.263163,0.00595765,0.0002,4e-05
0.0111245,-1.64226e-11,1.06938e-13,0.262573,0.0059684,0.0002,4e-05
0.0111245,-1.43141e-11,1.1576e-13,0.261983,0.00597915,0.0002,4e-05
0.0111245,-1.15856e-11,1.4484e-13,0.261394,0.00598991,0.0002,4e-05
0.0111245,-8.45107e-12,2.65263e-13,0.260803,0.00600066,0.0002,4e-05
0.0111245,-5.16742e-12,4.19268e-13,0.260213,0.00601141,0.0002,4e-05
0.0111245,-2.18599e-12,6.04197e-13,0.259623,0.00602217,0.0002,4e-05
0.0111245,8.73821e-13,8.4022e-13,0.259033,0.00603292,0.0002,4e-05
0.0111245,4.632e-12,1.41082e-12,0.258443,0.00604368,0.0002,4e-05
0.0111245,8.657e-12,1.97025e-12,0.257853,0.00605443,0.0002,4e-05
0.0111245,1.33345e-11,2.50249e-12,0.257263,0.00606518,0.0002,4e-05
0.0111245,1.79115e-11,3.06988e-12,0.256673,0.00607594,0.0002,4e-05
0.0111245,2.23683e-11,3.67939e-12,0.256083,0.00608669,0.0002,4e-05
0.0111245,2.68779e-11,4.25751e-12,0.255493,0.00609745,0.0002,4e-05
0.0111245,3.14222e-11,4.81482e-12,0.254903,0.0061082,0.0002,4e-05
0.0111245,3.53342e-11,4.71593e-12,0.254312,0.00611895,0.0002,4e-05
0.0111245,3.90345e-11,4.39742e-12,0.253722,0.00612971,0.0002,4e-05
0.0111245,4.33143e-11,4.07297e-12,0.253132,0.00614046,0.0002,4e-05
0.0111245,4.76825e-11,3.74762e-12,0.252542,0.00615122,0.0002,4e-05
0.0111245,5.07169e-11,2.8902e-12,0.251952,0.00616197,0.0002,4e-05
0.0111245,5.37479e-11,2.02646e-12,0.251362,0.00617272,0.0002,4e-05
0.0111245,5.69391e-11,1.17064e-12,0.250772,0.00618348,0.0002,4e-05
0.0111245,5.98252e-11,3.72623e-13,0.250182,0.00619423,0.0002,4e-05
0.0111245,6.12976e-11,-1.57572e-13,0.249592,0.00620498,0.0002,4e-05
0.0111245,6.29574e-11,-6.80175e-13,0.249002,0.00621574,0.0002,4e-05
0.0111245,6.51801e-11,-1.17997e-12,0.248412,0.00622649,0.0002,4e-05
0.0111245,6.69007e-11,-1.56032e-12,0.247822,0.00623725,0.0002,4e-05
0.0111245,6.75709e-11,-1.69081e-12,0.247232,0.006248,0.0002,4e-05
0.0111245,6.81457e-11,-1.80573e-12,0.246642,0.00625875,0.0002,4e-05
0.0111245,6.85546e-11,-1.89358e-12,0.246052,0.00626951,0.0002,4e-05
0.0111245,6.84965e-11,-1.80179e-12,0.245462,0.00628026,0.0002,4e-05
0.0111245,6.77613e-11,-1.44952e-12,0.244871,0.00629102,0.0002,4e-05
0.0111245,6.72219e-11,-1.12573e-12,0.244281,0.00630177,0.0002,4e-05
0.0111245,6.69382e-11,-8.39128e-13,0.243691,0.00631252,0.0002,4e-05
0.0111245,6.63013e-11,-4.68006e-13,0.243101,0.00632328,0.0002,4e-05
0.0111245,6.52513e-11,1.95451e-15,0.242511,0.00633403,0.0002,4e-05
0.0111245,6.37136e-11,4.39579e-13,0.241921,0.00634478,0.0002,4e-05
0.0111245,6.15769e-11,8.37449e-13,0.241331,0.00635554,0.0002,4e-05
0.0111245,5.88151e-11,1.04023e-12,0.240741,0.00636629,0.0002,4e-05
0.0111245,5.52519e-11,9.9278e-13,0.240151,0.00637705,0.0002,4e-05
0.0111245,5.21873e-11,9.55229e-13,0.23956,0.0063878,0.0002,4e-05
0.0111245,4.98221e-11,9.31565e-13,0.23897,0.00639855,0.0002,4e-05
0.0111245,4.68271e-11,8.26184e-13,0.23838,0.00640931,0.0002,4e-05
0.0111245,4.28718e-11,5.96213e-13,0.23779,0.00642006,0.0002,4e-05
0.0111245,3.8786e-11,3.72882e-13,0.2372,0.00643082,0.0002,4e-05
0.0111245,3.44343e-11,1.63105e-13,0.23661,0.00644157,0.0002,4e-05
0.0111245,3.01029e-11,-1.34939e-14,0.23602,0.00645232,0.0002,4e-05
0.0111245,2.5828e-11,-9.75164e-14,0.23543,0.00646308,0.0002,4e-05
0.0111245,2.12343e-11,-1.79709e-13,0.23484,0.00647383,0.0002,4e-05
0.0111245,1.52807e-11,-2.5412e-13,0.23425,0.00648459,0.0002,4e-05
0.0111245,9.55882e-12,-3.12901e-13,0.23366,0.00649534,0.0002,4e-05
0.0111245,5.56906e-12,-2.54788e-13,0.23307,0.00650609,0.0002,4e-05
0.0111245,1.57948e-12,-1.96679e-13,0.23248,0.00651685,0.0002,4e-05
0.0111245,-5.83773e-12,-1.36713e-13,0.23189,0.0065276,0.0002,4e-05
0.0111245,-1.32578e-11,-7.67449e-14,0.2313,0.00653835,0.0002,4e-05
0.0111245,-1.56573e-11,-1.32471e-13,0.230709,0.00654911,0.0002,4e-05
0.0111245,-1.73856e-11,-2.03658e-13,0.230119,0.00655986,0.0002,4e-05
0.0111245,-2.62843e-11,-2.94534e-13,0.229529,0.00657062,0.0002,4e-05
0.0111245,-3.75421e-11,-3.91888e-13,0.228939,0.00658137,0.0002,4e-05
0.0111245,-4.0091e-11,-5.19605e-13,0.228349,0.00659212,0.0002,4e-05
0.0111245,-3.7404e-11,-6.65577e-13,0.227759,0.00660288,0.0002,4e-05
0.0111245,-4.32875e-11,-8.1527e-13,0.227169,0.00661363,0.0002,4e-05
0.0111245,-5.93878e-11,-9.69414e-13,0.226579,0.00662439,0.0002,4e-05
0.0111245,-6.71893e-11,-1.11373e-12,0.225989,0.00663514,0.0002,4e-05
0.0111245,-5.46376e-11,-1.23393e-12,0.225399,0.00664589,0.0002,4e-05
0.0111245,-4.56223e-11,-1.3542e-12,0.224808,0.00665665,0.0002,4e-05
0.0111245,-6.73291e-11,-1.47513e-12,0.224218,0.0066674,0.0002,4e-05
0.0111245,-8.9036e-11,-1.59607e-12,0.223628,0.00667816,0.0002,4e-05
0.0111245,-6.45052e-11,-1.72193e-12,0.223038,0.00668891,0.0002,4e-05
0.0111245,-3.58803e-11,-1.84821e-12,0.222448,0.00669966,0.0002,4e-05
0.0111245,-4.95678e-11,-1.99806e-12,0.221858,0.00671042,0.0002,4e-05
0.0111245,-8.13895e-11,-2.15799e-12,0.221268,0.00672117,0.0002,4e-05
0.0111245,-7.906e-11,-2.23694e-12,0.220678,0.00673192,0.0002,4e-05
0.0111245,-4.02187e-11,-2.22928e-12,0.220088,0.00674268,0.0002,4e-05
0.0111245,-1.9506e-11,-2.21819e-12,0.219498,0.00675343,0.0002,4e-05
0.0111245,-5.64524e-11,-2.19616e-12,0.218908,0.00676419,0.0002,4e-05
0.0111245,-9.33987e-11,-2.17413e-12,0.218318,0.00677494,0.0002,4e-05
0.0111245,-9.06542e-11,-2.11204e-12,0.217728,0.00678569,0.0002,4e-05
0.0111245,-8.77944e-11,-2.04984e-12,0.217138,0.00679645,0.0002,4e-05
0.0111245,-8.37758e-11,-1.95378e-12,0.216547,0.0068072,0.0002,4e-05
0.0111245,-7.93233e-11,-1.84505e-12,0.215957,0.00681796,0.0002,4e-05
0.0111245,-9.24915e-11,-1.77245e-12,0.215367,0.00682871,0.0002,4e-05
0.0111245,-1.26344e-10,-1.74228e-12,0.214777,0.00683946,0.0002,4e-05
0.0111245,-1.56871e-10,-1.71364e-12,0.214187,0.00685022,0.0002,4e-05
0.0111245,-1.12052e-10,-1.71959e-12,0.213597,0.00686097,0.0002,4e-05
0.0111245,-6.72331e-11,-1.72554e-12,0.213007,0.00687172,0.0002,4e-05
