U:0,U:1,U:2,p,Points:0,Points:1,Points:2
0.178003,-4.78454e-10,1.2424e-11,3.30454,0.00699002,0.0002,4e-05
0.178003,-6.19028e-10,1.60836e-11,3.29509,0.00700077,0.0002,4e-05
0.178003,-7.59602e-10,1.97432e-11,3.28565,0.00701153,0.0002,4e-05
0.178003,-7.90329e-10,2.3355e-11,3.27621,0.00702228,0.0002,4e-05
0.178003,-5.70554e-10,2.68583e-11,3.26677,0.00703303,0.0002,4e-05
0.178003,-3.5078e-10,3.03617e-11,3.25733,0.00704379,0.0002,4e-05
0.178003,-2.63625e-10,3.27573e-11,3.24789,0.00705454,0.0002,4e-05
0.178003,-3.1716e-10,3.39778e-11,3.23844,0.00706529,0.0002,4e-05
0.178003,-3.70697e-10,3.51984e-11,3.229,0.00707605,0.0002,4e-05
0.178003,-3.41074e-10,3.63341e-11,3.21956,0.0070868,0.0002,4e-05
0.178003,-2.31074e-10,3.73878e-11,3.21012,0.00709756,0.0002,4e-05
0.178003,-1.21079e-10,3.84415e-11,3.20068,0.00710831,0.0002,4e-05
0.178003,-8.84092e-11,3.84365e-11,3.19124,0.00711906,0.0002,4e-05
0.178003,-1.22908e-10,3.75118e-11,3.18179,0.00712982,0.0002,4e-05
0.178003,-1.57406e-10,3.65871e-11,3.17235,0.00714057,0.0002,4e-05
0.178003,-1.45893e-10,3.62855e-11,3.16291,0.00715133,0.0002,4e-05
0.178003,-7.81431e-11,3.67454e-11,3.15347,0.00716208,0.0002,4e-05
0.178003,-1.03902e-11,3.72054e-11,3.14402,0.00717283,0.0002,4e-05
0.178002,1.69535e-11,3.668e-11,3.13458,0.00718359,0.0002,4e-05
0.178002,-2.498e-11,3.44652e-11,3.12514,0.00719434,0.0002,4e-05
0.178002,-6.69117e-11,3.22505e-11,3.1157,0.00720509,0.0002,4e-05
0.178002,-9.60109e-11,3.03054e-11,3.10626,0.00721585,0.0002,4e-05
0.178002,-4.43265e-11,3.00574e-11,3.09682,0.0072266,0.0002,4e-05
0.178002,7.35788e-12,2.98094e-11,3.08738,0.00723736,0.0002,4e-05
0.178002,5.904e-11,2.95614e-11,3.07793,0.00724811,0.0002,4e-05
0.178002,1.39799e-11,2.63408e-11,3.06849,0.00725886,0.0002,4e-05
0.178002,-4.06763e-11,2.28254e-11,3.05905,0.00726962,0.0002,4e-05
0.178002,-9.53326e-11,1.93099e-11,3.04961,0.00728037,0.0002,4e-05
0.178002,-1.21061e-10,1.65518e-11,3.04017,0.00729113,0.0002,4e-05
0.178002,-1.25615e-10,1.43478e-11,3.03072,0.00730188,0.0002,4e-05
0.178002,-1.30168e-10,1.21439e-11,3.02128,0.00731263,0.0002,4e-05
0.178002,-1.48431e-10,1.0451e-11,3.01184,0.00732339,0.0002,4e-05
0.178002,-2.08008e-10,1.02985e-11,3.0024,0.00733414,0.0002,4e-05
0.178002,-2.67582e-10,1.0146e-11,2.99295,0.0073449,0.0002,4e-05
0.178002,-3.27158e-10,9.99345e-12,2.98351,0.00735565,0.0002,4e-05
0.178002,-3.54346e-10,9.44569e-12,2.97407,0.0073664,0.0002,4e-05
0.178002,-3.72931e-10,8.79297e-12,2.96463,0.00737716,0.0002,4e-05
0.178002,-3.91516e-10,8.14027e-12,2.95519,0.00738791,0.0002,4e-05
0.178002,-4.15221e-10,8.55669e-12,2.94574,0.00739866,0.0002,4e-05
0.178002,-4.49059e-10,1.10886e-11,2.9363,0.00740942,0.0002,4e-05
0.178002,-4.82897e-10,1.36206e-11,2.92686,0.00742017,0.0002,4e-05
0.178002,-5.16733e-10,1.61525e-11,2.91742,0.00743093,0.0002,4e-05
0.178002,-5.39478e-10,1.64794e-11,2.90798,0.00744168,0.0002,4e-05
0.178002,-5.59126e-10,1.61905e-11,2.89853,0.00745243,0.0002,4e-05
0.178002,-5.78773e-10,1.59017e-11,2.88909,0.00746319,0.0002,4e-05
0.178002,-5.98623e-10,1.61071e-11,2.87965,0.00747394,0.0002,4e-05
0.178002,-6.19138e-10,1.79427e-11,2.87021,0.0074847,0.0002,4e-05
0.178002,-6.39654e-10,1.97783e-11,2.86077,0.00749545,0.0002,4e-05
0.178002,-6.6017e-10,2.1614e-11,2.85133,0.0075062,0.0002,4e-05
0.178002,-6.73119e-10,2.20499e-11,2.84188,0.00751696,0.0002,4e-05
0.178002,-6.80467e-10,2.14499e-11,2.83244,0.00752771,0.0002,4e-05
0.178002,-6.87816e-10,2.08499e-11,2.823,0.00753846,0.0002,4e-05
0.178002,-6.95165e-10,2.02499e-11,2.81356,0.00754922,0.0002,4e-05
0.178002,-7.00971e-10,2.20581e-11,2.80412,0.00755997,0.0002,4e-05
0.178002,-7.06645e-10,2.40704e-11,2.79468,0.00757073,0.0002,4e-05
0.178002,-7.1232e-10,2.60828e-11,2.78524,0.00758148,0.0002,4e-05
0.178002,-7.13162e-10,2.81011e-11,2.77579,0.00759223,0.0002,4e-05
0.178002,-6.91634e-10,3.01465e-11,2.76635,0.00760299,0.0002,4e-05
0.178002,-6.70107e-10,3.21919e-11,2.75691,0.00761374,0.0002,4e-05
0.178002,-6.48579e-10,3.42373e-11,2.74747,0.0076245,0.0002,4e-05
0.178002,-6.39923e-10,3.53625e-11,2.73803,0.00763525,0.0002,4e-05
0.178002,-6.47721e-10,3.53114e-11,2.72858,0.007646,0.0002,4e-05
0.178002,-6.55519e-10,3.52602e-11,2.71914,0.00765676,0.0002,4e-05
0.178002,-6.63317e-10,3.52091e-11,2.7097,0.00766751,0.0002,4e-05
0.178002,-6.44871e-10,3.60668e-11,2.70026,0.00767827,0.0002,4e-05
0.178002,-6.10073e-10,3.74907e-11,2.69082,0.00768902,0.0002,4e-05
0.178002,-5.75276e-10,3.89146e-11,2.68137,0.00769977,0.0002,4e-05
0.178002,-5.40479e-10,4.03385e-11,2.67193,0.00771053,0.0002,4e-05
0.178002,-5.48472e-10,4.09462e-11,2.66249,0.00772128,0.0002,4e-05
0.178002,-5.67236e-10,4.13484e-11,2.65305,0.00773203,0.0002,4e-05
0.178002,-5.86e-10,4.17507e-11,2.64361,0.00774279,0.0002,4e-05
0.178002,-6.04763e-10,4.2153e-11,2.63417,0.00775354,0.0002,4e-05
0.178001,-6.01862e-10,4.25617e-11,2.62472,0.0077643,0.0002,4e-05
0.178001,-5.96576e-10,4.29712e-11,2.61528,0.00777505,0.0002,4e-05
0.178001,-5.9129e-10,4.33806e-11,2.60584,0.0077858,0.0002,4e-05
0.178001,-5.86101e-10,4.38077e-11,2.5964,0.00779656,0.0002,4e-05
0.178001,-5.92022e-10,4.62574e-11,2.58696,0.00780731,0.0002,4e-05
0.178001,-5.97943e-10,4.8707e-11,2.57751,0.00781807,0.0002,4e-05
0.178001,-6.03863e-10,5.11567e-11,2.56807,0.00782882,0.0002,4e-05
0.178001,-6.0945e-10,5.34405e-11,2.55863,0.00783957,0.0002,4e-05
0.178001,-6.09738e-10,5.3096e-11,2.54919,0.00785033,0.0002,4e-05
0.178001,-6.10027e-10,5.27514e-11,2.53974,0.00786108,0.0002,4e-05
0.178001,-6.10315e-10,5.24069e-11,2.5303,0.00787183,0.0002,4e-05
0.178001,-6.07874e-10,5.2411e-11,2.52086,0.00788259,0.0002,4e-05
0.178001,-5.84635e-10,5.50701e-11,2.51142,0.00789334,0.0002,4e-05
0.178001,-5.61397e-10,5.77293e-11,2.50198,0.0079041,0.0002,4e-05
0.178001,-5.38159e-10,6.03884e-11,2.49253,0.00791485,0.0002,4e-05
0.178001,-5.16564e-10,6.27315e-11,2.48309,0.0079256,0.0002,4e-05
0.178001,-5.09127e-10,6.23526e-11,2.47365,0.00793636,0.0002,4e-05
0.178001,-5.0169e-10,6.19736e-11,2.46421,0.00794711,0.0002,4e-05
0.178001,-4.94253e-10,6.15947e-11,2.45477,0.00795787,0.0002,4e-05
0.178001,-4.85126e-10,6.14865e-11,2.44532,0.00796862,0.0002,4e-05
0.178001,-4.6047e-10,6.38675e-11,2.43588,0.00797937,0.0002,4e-05
0.178001,-4.35814e-10,6.62484e-11,2.42644,0.00799013,0.0002,4e-05
0.178001,-4.11158e-10,6.86293e-11,2.417,0.00800088,0.0002,4e-05
0.178001,-3.85895e-10,7.09069e-11,2.40756,0.00801164,0.0002,4e-05
0.178001,-3.51713e-10,7.16631e-11,2.39811,0.00802239,0.0002,4e-05
0.178001,-3.1753e-10,7.24194e-11,2.38867,0.00803314,0.0002,4e-05
0.178001,-2.83348e-10,7.31757e-11,2.37923,0.0080439,0.0002,4e-05
0.178001,-2.49558e-10,7.39586e-11,2.36979,0.00805465,0.0002,4e-05
0.178001,-2.26408e-10,7.54701e-11,2.36035,0.0080654,0.0002,4e-05
0.178001,-2.03259e-10,7.69815e-11,2.35091,0.00807616,0.0002,4e-05
0.178001,-1.80109e-10,7.84929e-11,2.34146,0.00808691,0.0002,4e-05
0.178001,-1.56959e-10,8.00043e-11,2.33202,0.00809767,0.0002,4e-05
0.178001,-1.22619e-10,8.12614e-11,2.32258,0.00810842,0.0002,4e-05
0.178001,-8.77052e-11,8.25054e-11,2.31314,0.00811917,0.0002,4e-05
0.178001,-5.27909e-11,8.37495e-11,2.3037,0.00812993,0.0002,4e-05
0.178001,-1.78796e-11,8.49934e-11,2.29426,0.00814068,0.0002,4e-05
0.178001,-5.82337e-11,8.20912e-11,2.28481,0.00815144,0.0002,4e-05
0.178001,-1.09499e-10,7.8588e-11,2.27537,0.00816219,0.0002,4e-05
0.178001,-1.60765e-10,7.50847e-11,2.26593,0.00817294,0.0002,4e-05
0.178001,-2.1203e-10,7.15815e-11,2.25649,0.0081837,0.0002,4e-05
0.178001,-2.49541e-10,6.97025e-11,2.24704,0.00819445,0.0002,4e-05
0.178001,-2.8347e-10,6.82465e-11,2.2376,0.00820521,0.0002,4e-05
0.178001,-3.17399e-10,6.67906e-11,2.22816,0.00821596,0.0002,4e-05
0.178001,-3.51328e-10,6.53346e-11,2.21872,0.00822671,0.0002,4e-05
0.178,-4.25922e-10,6.0059e-11,2.20928,0.00823747,0.0002,4e-05
0.178,-5.16353e-10,5.3296e-11,2.19983,0.00824822,0.0002,4e-05
0.178,-6.06785e-10,4.65331e-11,2.19039,0.00825897,0.0002,4e-05
0.178,-6.97217e-10,3.97701e-11,2.18095,0.00826973,0.0002,4e-05
0.178,-7.75427e-10,3.48817e-11,2.17151,0.00828048,0.0002,4e-05
0.178,-8.45769e-10,3.12005e-11,2.16206,0.00829124,0.0002,4e-05
0.178,-9.1611e-10,2.75192e-11,2.15262,0.00830199,0.0002,4e-05
0.178,-9.86451e-10,2.3838e-11,2.14318,0.00831274,0.0002,4e-05
0.178,-1.03284e-09,2.05269e-11,2.13374,0.0083235,0.0002,4e-05
0.178,-1.05561e-09,1.75805e-11,2.1243,0.00833425,0.0002,4e-05
0.178,-1.07838e-09,1.46341e-11,2.11485,0.00834501,0.0002,4e-05
0.178,-1.10115e-09,1.16876e-11,2.10541,0.00835576,0.0002,4e-05
0.178,-1.13061e-09,9.29027e-12,2.09597,0.00836651,0.0002,4e-05
0.178,-1.16953e-09,7.6695e-12,2.08653,0.00837727,0.0002,4e-05
0.178,-1.20844e-09,6.04874e-12,2.07709,0.00838802,0.0002,4e-05
0.178,-1.24736e-09,4.42797e-12,2.06764,0.00839878,0.0002,4e-05
0.178,-1.26186e-09,3.6832e-12,2.0582,0.00840953,0.0002,4e-05
0.178,-1.22711e-09,4.70473e-12,2.04876,0.00842028,0.0002,4e-05
0.178,-1.19237e-09,5.72635e-12,2.03932,0.00843104,0.0002,4e-05
0.178,-1.15763e-09,6.74798e-12,2.02988,0.00844179,0.0002,4e-05
0.178,-1.12557e-09,7.62539e-12,2.02043,0.00845254,0.0002,4e-05
0.178,-1.10209e-09,8.04299e-12,2.01099,0.0084633,0.0002,4e-05
0.178,-1.07861e-09,8.46059e-12,2.00155,0.00847405,0.0002,4e-05
0.178,-1.05513e-09,8.8782e-12,1.99211,0.00848481,0.0002,4e-05
0.178,-1.02211e-09,9.65768e-12,1.98267,0.00849556,0.0002,4e-05
0.178,-9.36123e-10,1.24468e-11,1.97322,0.00850631,0.0002,4e-05
0.178,-8.50141e-10,1.52357e-11,1.96378,0.00851707,0.0002,4e-05
0.178,-7.64153e-10,1.80248e-11,1.95434,0.00852782,0.0002,4e-05
0.178,-6.79652e-10,2.06244e-11,1.9449,0.00853857,0.0002,4e-05
0.178,-6.09586e-10,2.1386e-11,1.93546,0.00854933,0.0002,4e-05
0.178,-5.39521e-10,2.21476e-11,1.92602,0.00856008,0.0002,4e-05
0.178,-4.69456e-10,2.29092e-11,1.91657,0.00857084,0.0002,4e-05
0.178,-3.98496e-10,2.37662e-11,1.90713,0.00858159,0.0002,4e-05
0.178,-3.0651e-10,2.68677e-11,1.89769,0.00859234,0.0002,4e-05
0.178,-2.14533e-10,2.99689e-11,1.88825,0.0086031,0.0002,4e-05
0.178,-1.22547e-10,3.30703e-11,1.87881,0.00861385,0.0002,4e-05
0.178,-3.0602e-11,3.6162e-11,1.86937,0.00862461,0.0002,4e-05
0.178,5.2227e-11,3.70495e-11,1.85992,0.00863536,0.0002,4e-05
0.178,1.35056e-10,3.7937e-11,1.85048,0.00864611,0.0002,4e-05
0.178,2.17885e-10,3.88245e-11,1.84104,0.00865687,0.0002,4e-05
0.178,3.00714e-10,3.9712e-11,1.8316,0.00866762,0.0002,4e-05
0.178,3.45004e-10,3.81333e-11,1.82216,0.00867838,0.0002,4e-05
0.178,3.88288e-10,3.64901e-11,1.81272,0.00868913,0.0002,4e-05
0.178,4.31568e-10,3.48471e-11,1.80328,0.00869988,0.0002,4e-05
0.178,4.74851e-10,3.32039e-11,1.79383,0.00871064,0.0002,4e-05
0.178,5.08608e-10,3.27612e-11,1.78439,0.00872139,0.0002,4e-05
0.178,5.4218e-10,3.2342e-11,1.77495,0.00873214,0.0002,4e-05
0.178,5.75752e-10,3.19227e-11,1.76551,0.0087429,0.0002,4e-05
0.177999,6.09323e-10,3.15034e-11,1.75607,0.00875365,0.0002,4e-05
0.177999,5.91572e-10,2.7526e-11,1.74662,0.00876441,0.0002,4e-05
0.177999,5.73486e-10,2.35254e-11,1.73718,0.00877516,0.0002,4e-05
0.177999,5.55402e-10,1.95251e-11,1.72774,0.00878591,0.0002,4e-05
0.177999,5.36657e-10,1.56766e-11,1.7183,0.00879667,0.0002,4e-05
0.177999,5.04441e-10,1.49388e-11,1.70886,0.00880742,0.0002,4e-05
0.177999,4.72226e-10,1.42009e-11,1.69941,0.00881818,0.0002,4e-05
0.177999,4.4001e-10,1.34631e-11,1.68997,0.00882893,0.0002,4e-05
0.177999,4.06508e-10,1.27967e-11,1.68053,0.00883968,0.0002,4e-05
0.177999,3.62145e-10,1.27333e-11,1.67109,0.00885044,0.0002,4e-05
0.177999,3.17781e-10,1.267e-11,1.66165,0.00886119,0.0002,4e-05
0.177999,2.73418e-10,1.26066e-11,1.6522,0.00887195,0.0002,4e-05
0.177999,2.23073e-10,1.26995e-11,1.64276,0.0088827,0.0002,4e-05
0.177999,1.49957e-10,1.3387e-11,1.63332,0.00889345,0.0002,4e-05
0.177999,7.68401e-11,1.40744e-11,1.62388,0.00890421,0.0002,4e-05
0.177999,3.72344e-12,1.47619e-11,1.61444,0.00891496,0.0002,4e-05
0.177999,-5.78028e-11,1.54279e-11,1.60499,0.00892571,0.0002,4e-05
0.177999,-9.42927e-11,1.60477e-11,1.59555,0.00893647,0.0002,4e-05
0.177999,-1.30783e-10,1.66675e-11,1.58611,0.00894722,0.0002,4e-05
0.177999,-1.67272e-10,1.72873e-11,1.57667,0.00895798,0.0002,4e-05
0.177999,-2.13005e-10,1.77711e-11,1.56723,0.00896873,0.0002,4e-05
0.177999,-2.68494e-10,1.81117e-11,1.55779,0.00897948,0.0002,4e-05
0.177999,-3.23982e-10,1.84523e-11,1.54834,0.00899024,0.0002,4e-05
0.177999,-3.79471e-10,1.87929e-11,1.5389,0.00900099,0.0002,4e-05
0.177999,-3.81993e-10,1.79999e-11,1.52946,0.00901175,0.0002,4e-05
0.177999,-3.57564e-10,1.66302e-11,1.52002,0.0090225,0.0002,4e-05
0.177999,-3.33136e-10,1.52605e-11,1.51058,0.00903325,0.0002,4e-05
0.177999,-3.08708e-10,1.38909e-11,1.50114,0.00904401,0.0002,4e-05
0.177999,-3.17506e-10,1.26308e-11,1.49169,0.00905476,0.0002,4e-05
0.177999,-3.30591e-10,1.13849e-11,1.48225,0.00906551,0.0002,4e-05
0.177999,-3.43678e-10,1.0139e-11,1.47281,0.00907627,0.0002,4e-05
0.177999,-3.495e-10,8.93175e-12,1.46337,0.00908702,0.0002,4e-05
0.177999,-2.98944e-10,8.02509e-12,1.45393,0.00909778,0.0002,4e-05
0.177999,-2.48387e-10,7.11843e-12,1.44448,0.00910853,0.0002,4e-05
0.177999,-1.97831e-10,6.21177e-12,1.43504,0.00911928,0.0002,4e-05
0.177999,-1.53427e-10,5.30859e-12,1.4256,0.00913004,0.0002,4e-05
0.177999,-1.17405e-10,4.41017e-12,1.41616,0.00914079,0.0002,4e-05
0.177999,-8.13873e-11,3.51182e-12,1.40672,0.00915155,0.0002,4e-05
0.177999,-4.53661e-11,2.61339e-12,1.39728,0.0091623,0.0002,4e-05
0.177999,8.19463e-12,2.7809e-12,1.38783,0.00917305,0.0002,4e-05
0.177999,6.79952e-11,3.32763e-12,1.37839,0.00918381,0.0002,4e-05
0.177999,1.27796e-10,3.87436e-12,1.36895,0.00919456,0.0002,4e-05
0.177999,1.83172e-10,4.41648e-12,1.35951,0.00920532,0.0002,4e-05
0.177999,1.9856e-10,4.917e-12,1.35007,0.00921607,0.0002,4e-05
0.177999,2.13948e-10,5.41751e-12,1.34062,0.00922682,0.0002,4e-05
0.177999,2.29335e-10,5.91803e-12,1.33118,0.00923758,0.0002,4e-05
0.177998,2.44989e-10,6.05152e-12,1.32174,0.00924833,0.0002,4e-05
0.177998,2.60949e-10,5.76585e-12,1.3123,0.00925908,0.0002,4e-05
0.177998,2.76909e-10,5.48018e-12,1.30286,0.00926984,0.0002,4e-05
0.177998,2.92869e-10,5.19451e-12,1.29341,0.00928059,0.0002,4e-05
0.177998,2.97225e-10,4.9447e-12,1.28397,0.00929135,0.0002,4e-05
0.177998,3.00686e-10,4.69766e-12,1.27453,0.0093021,0.0002,4e-05
0.177998,3.04147e-10,4.45062e-12,1.26509,0.00931285,0.0002,4e-05
0.177998,3.06555e-10,3.96446e-12,1.25564,0.00932361,0.0002,4e-05
0.177998,3.07351e-10,3.11213e-12,1.2462,0.00933436,0.0002,4e-05
0.177998,3.08148e-10,2.25974e-12,1.23676,0.00934512,0.0002,4e-05
0.177998,3.08944e-10,1.40734e-12,1.22732,0.00935587,0.0002,4e-05
0.177998,3.04179e-10,6.07586e-13,1.21788,0.00936662,0.0002,4e-05
0.177998,2.98866e-10,-1.86987e-13,1.20844,0.00937738,0.0002,4e-05
0.177998,2.93554e-10,-9.8156e-13,1.199,0.00938813,0.0002,4e-05
0.177998,2.97988e-10,-8.8696e-13,1.18956,0.00939889,0.0002,4e-05
0.177998,3.15298e-10,3.82242e-13,1.18011,0.00940964,0.0002,4e-05
0.177998,3.32607e-10,1.65144e-12,1.17067,0.00942039,0.0002,4e-05
0.177998,3.47962e-10,2.91926e-12,1.16123,0.00943115,0.0002,4e-05
0.177998,3.24846e-10,4.16198e-12,1.15179,0.0094419,0.0002,4e-05
0.177998,3.0173e-10,5.4047e-12,1.14235,0.00945265,0.0002,4e-05
0.177998,2.78613e-10,6.64742e-12,1.13291,0.00946341,0.0002,4e-05
0.177998,2.84617e-10,8.22446e-12,1.12346,0.00947416,0.0002,4e-05
0.177998,3.04938e-10,9.96587e-12,1.11402,0.00948492,0.0002,4e-05
0.177998,3.25259e-10,1.17073e-11,1.10458,0.00949567,0.0002,4e-05
0.177998,3.31705e-10,1.34498e-11,1.09514,0.00950642,0.0002,4e-05
0.177998,3.12717e-10,1.51941e-11,1.08569,0.00951718,0.0002,4e-05
0.177998,2.93727e-10,1.69386e-11,1.07625,0.00952793,0.0002,4e-05
0.177998,2.76213e-10,1.85716e-11,1.06681,0.00953868,0.0002,4e-05
0.177998,2.94248e-10,1.75183e-11,1.05737,0.00954944,0.0002,4e-05
0.177998,3.12283e-10,1.6465e-11,1.04793,0.00956019,0.0002,4e-05
0.177998,3.30318e-10,1.54117e-11,1.03848,0.00957095,0.0002,4e-05
0.177998,3.2626e-10,1.436e-11,1.02904,0.0095817,0.0002,4e-05
0.177998,3.1728e-10,1.33086e-11,1.0196,0.00959245,0.0002,4e-05
0.177998,3.08299e-10,1.22572e-11,1.01016,0.00960321,0.0002,4e-05
0.177998,3.18182e-10,1.05823e-11,1.00072,0.00961396,0.0002,4e-05
0.177998,3.40648e-10,8.49105e-12,0.991277,0.00962472,0.0002,4e-05
0.177998,3.63114e-10,6.39985e-12,0.981836,0.00963547,0.0002,4e-05
0.177998,3.6778e-10,4.30635e-12,0.972395,0.00964622,0.0002,4e-05
0.177998,3.50821e-10,2.21004e-12,0.962953,0.00965698,0.0002,4e-05
0.177998,3.33861e-10,1.13728e-13,0.953512,0.00966773,0.0002,4e-05
0.177998,3.24466e-10,-1.43686e-12,0.94407,0.00967849,0.0002,4e-05
0.177998,3.32138e-10,-1.75613e-12,0.934628,0.00968924,0.0002,4e-05
0.177998,3.3981e-10,-2.07537e-12,0.925187,0.00969999,0.0002,4e-05
0.177998,3.4352e-10,-2.39793e-12,0.915745,0.00971075,0.0002,4e-05
0.177998,3.35049e-10,-2.73058e-12,0.906303,0.0097215,0.0002,4e-05
0.177998,3.26578e-10,-3.06323e-12,0.896862,0.00973225,0.0002,4e-05
0.177998,3.23097e-10,-3.34204e-12,0.88742,0.00974301,0.0002,4e-05
0.177998,3.41226e-10,-3.38762e-12,0.877978,0.00975376,0.0002,4e-05
0.177998,3.59355e-10,-3.4332e-12,0.868536,0.00976452,0.0002,4e-05
0.177998,3.69472e-10,-3.47908e-12,0.859094,0.00977527,0.0002,4e-05
0.177998,3.48787e-10,-3.52611e-12,0.849652,0.00978602,0.0002,4e-05
0.177998,3.28103e-10,-3.57314e-12,0.840211,0.00979678,0.0002,4e-05
0.177998,3.13515e-10,-3.73464e-12,0.830769,0.00980753,0.0002,4e-05
0.177998,3.19488e-10,-4.28213e-12,0.821328,0.00981829,0.0002,4e-05
0.177998,3.25461e-10,-4.82962e-12,0.811886,0.00982904,0.0002,4e-05
0.177998,3.27772e-10,-5.37314e-12,0.802444,0.00983979,0.0002,4e-05
0.177998,3.2244e-10,-5.90839e-12,0.793002,0.00985055,0.0002,4e-05
0.177998,3.17108e-10,-6.44365e-12,0.783561,0.0098613,0.0002,4e-05
0.177998,3.25276e-10,-6.07842e-12,0.774119,0.00987206,0.0002,4e-05
0.177998,3.519e-10,-4.48224e-12,0.764678,0.00988281,0.0002,4e-05
0.177998,3.78526e-10,-2.88591e-12,0.755236,0.00989356,0.0002,4e-05
0.177998,3.74802e-10,-1.2874e-12,0.745795,0.00990432,0.0002,4e-05
0.177998,3.51102e-10,3.1257e-13,0.736353,0.00991507,0.0002,4e-05
0.177998,3.27402e-10,1.91254e-12,0.726911,0.00992582,0.0002,4e-05
0.177998,3.26237e-10,1.34612e-13,0.717469,0.00993658,0.0002,4e-05
0.177998,3.31172e-10,-2.55776e-12,0.708027,0.00994733,0.0002,4e-05
0.177997,3.35838e-10,-5.25011e-12,0.698585,0.00995809,0.0002,4e-05
0.177997,3.32476e-10,-7.94154e-12,0.689143,0.00996884,0.0002,4e-05
0.177997,3.29113e-10,-1.06327e-11,0.679702,0.00997959,0.0002,4e-05
0.177997,3.33901e-10,-1.12174e-11,0.67026,0.00999035,0.0002,4e-05
0.177997,3.59551e-10,-6.41001e-12,0.660818,0.0100011,0.0002,4e-05
0.177997,3.85201e-10,-1.60256e-12,0.651376,0.0100119,0.0002,4e-05
0.177998,3.76278e-10,3.20216e-12,0.641934,0.0100226,0.0002,4e-05
0.177998,3.45791e-10,8.00518e-12,0.632492,0.0100334,0.0002,4e-05
0.177998,3.15305e-10,1.28082e-11,0.623051,0.0100441,0.0002,4e-05
0.177998,3.14213e-10,2.1339e-11,0.613609,0.0100549,0.0002,4e-05
0.177998,3.14549e-10,3.00509e-11,0.604167,0.0100656,0.0002,4e-05
0.177997,3.12514e-10,3.87605e-11,0.594726,0.0100764,0.0002,4e-05
0.177997,3.05893e-10,4.74681e-11,0.585285,0.0100871,0.0002,4e-05
0.177997,2.99272e-10,5.61756e-11,0.575843,0.0100979,0.0002,4e-05
0.177997,3.29603e-10,5.88356e-11,0.566401,0.0101086,0.0002,4e-05
0.177997,3.73543e-10,5.92684e-11,0.55696,0.0101194,0.0002,4e-05
0.177997,3.97083e-10,5.97014e-11,0.547518,0.0101301,0.0002,4e-05
0.177997,3.4375e-10,6.01353e-11,0.538076,0.0101409,0.0002,4e-05
0.177997,2.90417e-10,6.05692e-11,0.528634,0.0101517,0.0002,4e-05
0.177997,2.62947e-10,6.14728e-11,0.519193,0.0101624,0.0002,4e-05
0.177997,2.47031e-10,6.25864e-11,0.509751,0.0101732,0.0002,4e-05
0.177997,2.35315e-10,6.36948e-11,0.50031,0.0101839,0.0002,4e-05
0.177997,2.39287e-10,6.47837e-11,0.490868,0.0101947,0.0002,4e-05
0.177997,2.43258e-10,6.58727e-11,0.481426,0.0102054,0.0002,4e-05
0.177997,3.66474e-10,5.18679e-11,0.471984,0.0102162,0.0002,4e-05
0.177997,5.32952e-10,3.23873e-11,0.462543,0.0102269,0.0002,4e-05
0.177997,5.82365e-10,1.29106e-11,0.453101,0.0102377,0.0002,4e-05
0.177997,4.03803e-10,-6.55836e-12,0.443659,0.0102484,0.0002,4e-05
0.177997,2.25255e-10,-2.60256e-11,0.434218,0.0102592,0.0002,4e-05
0.177997,3.67446e-10,-5.15265e-11,0.424776,0.0102699,0.0002,4e-05
0.177997,5.27589e-10,-7.73649e-11,0.415334,0.0102807,0.0002,4e-05
0.177997,4.88673e-10,-1.03186e-10,0.405892,0.0102915,0.0002,4e-05
0.177997,3.15073e-10,-1.28994e-10,0.39645,0.0103022,0.0002,4e-05
0.177997,3.40081e-10,-1.49941e-10,0.387008,0.010313,0.0002,4e-05
0.177997,9.66948e-10,-1.56152e-10,0.377566,0.0103237,0.0002,4e-05
0.177997,1.59381e-09,-1.62363e-10,0.368125,0.0103345,0.0002,4e-05
0.177997,9.93922e-10,-1.68525e-10,0.358684,0.0103452,0.0002,4e-05
0.177997,3.55445e-10,-1.74685e-10,0.349242,0.010356,0.0002,4e-05
0.177997,8.4363e-10,-1.57897e-10,0.3398,0.0103667,0.0002,4e-05
0.177997,1.83094e-09,-1.30941e-10,0.330357,0.0103775,0.0002,4e-05
0.177997,1.90273e-09,-1.03972e-10,0.320915,0.0103882,0.0002,4e-05
0.177997,9.03592e-10,-7.69873e-11,0.311473,0.010399,0.0002,4e-05
0.177997,7.43784e-10,-5.00823e-11,0.302031,0.0104097,0.0002,4e-05
0.177997,3.38133e-09,-2.34439e-11,0.292589,0.0104205,0.0002,4e-05
0.177998,5.71556e-09,3.19266e-12,0.283148,0.0104313,0.0002,4e-05
0.177998,3.0664e-09,2.97956e-11,0.273708,0.010442,0.0002,4e-05
0.177998,4.17009e-10,5.64009e-11,0.264266,0.0104528,0.0002,4e-05
0.177998,4.53044e-09,5.14437e-11,0.254824,0.0104635,0.0002,4e-05
0.177998,9.516e-09,4.24163e-11,0.245381,0.0104743,0.0002,4e-05
0.177998,6.89885e-09,3.33851e-11,0.235938,0.010485,0.0002,4e-05
0.177998,1.8992e-09,2.43528e-11,0.226495,0.0104958,0.0002,4e-05
0.177998,7.21558e-09,7.21798e-12,0.217054,0.0105065,0.0002,4e-05
